Significant	-Log(P-value)	Difference	Gene names	Symbol color	Symbol type	Symbol size	Show label	riBAQ 17	riBAQ 18	riBAQ 35	riBAQ 36	riBAQ 19	riBAQ 20	riBAQ 21	riBAQ 22	riBAQ 23	riBAQ 37	riBAQ 38	riBAQ 39	riBAQ 40	riBAQ 41	riBAQ 24	riBAQ 25	riBAQ 26	riBAQ 42	riBAQ 43
	1.1993315715432282	-0.4916236221790314	ACTR1A	Color2 [DarkGray]	1	4		0.33806222677230835	1.1329950094223022	0.9158721566200256	1.5322153568267822	0.5782490968704224	1.1230400800704956	1.8597129583358765	1.2403590679168701	0.5725806951522827	1.7683955430984497	1.6897650957107544	0.5002120733261108	-0.12870505452156067	1.304294466972351	0.3995378911495209	0.43084755539894104	0.5575532913208008	0.5947123169898987	0.45816177129745483
+	1.892415934315704	-0.6232175201177597	ACTR1B	Color2 [DarkGray]	1	4		-1.8262463808059692	-1.2340008020401	-1.2272553443908691	-0.918626606464386	-1.7725170850753784	-1.4163810014724731	-0.23115508258342743	-0.8316271305084229	-1.5520120859146118	-0.39823994040489197	-0.22793374955654144	-2.0746562480926514	-2.761094093322754	-0.8662034273147583	-2.194178819656372	-1.9486271142959595	-1.8254671096801758	-1.7407273054122925	-1.9147486686706543
	0.48206479880410746	0.2526562929153442	ACTR2	Color2 [DarkGray]	1	4		1.099526286125183	1.1159261465072632	1.4602313041687012	1.6252663135528564	1.5086003541946411	1.0639570951461792	2.0713093280792236	1.6944043636322021	1.1768125295639038	1.6113616228103638	1.5427800416946411	0.972495436668396	1.0053911209106445	1.3593558073043823	1.2956455945968628	1.3887780904769897	2.16689395904541	1.8598195314407349	1.1783318519592285
	1.2510734295016397	0.5019840955734254	ACTR3	Color2 [DarkGray]	1	4		1.0469692945480347	0.9570325613021851	1.1014084815979004	1.2866928577423096	1.1303855180740356	1.1603745222091675	1.7904542684555054	1.3573205471038818	1.1748651266098022	1.382111668586731	1.1994534730911255	1.0483373403549194	0.8680505156517029	1.1855782270431519	1.378524661064148	1.4343332052230835	2.231304168701172	1.7835780382156372	1.172309398651123
	-0	-2.1105387173593044	ACTR3B	Color2 [DarkGray]	1	4		-1.1891318559646606	-0.9985939264297485	-0.15044160187244415	-0.5006654858589172	-0.8570507764816284	-1.0817614793777466	-0.836070716381073	-1.066091775894165	-1.8570667505264282	-1.4238966703414917	-1.4248970746994019	NaN	NaN	-1.7460004091262817	-2.820246934890747	NaN	NaN	NaN	NaN
	-0	NaN	ACY1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	-3.9962470531463623	NaN	-3.639474391937256	NaN	NaN	NaN	-2.000965118408203	NaN	NaN	-2.6720032691955566	-2.3782968521118164	-3.44907283782959	-2.280397891998291
	-0	-1.375362495581309	ACYP1	Color2 [DarkGray]	1	4		-0.16137224435806274	NaN	-0.11676545441150665	0.1525537520647049	-0.4327152967453003	NaN	NaN	NaN	-0.47919997572898865	-0.4118669927120209	-0.17315088212490082	NaN	0.8054885268211365	0.2567023038864136	NaN	NaN	NaN	-1.4172238111495972	NaN
	0.4152861878172083	-0.3278379201889039	ACYP2	Color2 [DarkGray]	1	4		2.2670135498046875	2.2160112857818604	2.169588565826416	2.1204569339752197	1.849422574043274	1.8730896711349487	1.7337926626205444	2.3276326656341553	2.392611026763916	1.777823567390442	2.4366037845611572	2.424809694290161	3.0838623046875	2.3490216732025146	0.7840374708175659	2.487844944000244	1.848921775817871	2.463620185852051	1.7427239418029785
+	3.687772044868598	1.322988375648856	ADAM10	Color2 [DarkGray]	1	4		-1.3708430528640747	-1.6817041635513306	-1.937218189239502	-1.7549607753753662	-0.7941826581954956	-0.43533527851104736	-0.5504586100578308	-0.5167105197906494	-0.9841228723526001	-0.5920971035957336	-0.2249191850423813	-0.2706838846206665	-0.3100261986255646	-0.6605120897293091	-0.7893086671829224	-0.558261513710022	-0.1529969871044159	-0.02583019621670246	-0.2895684838294983
	-0	-2.258093148469925	ADAM11	Color2 [DarkGray]	1	4		-2.335770606994629	-1.8042351007461548	-1.4409136772155762	-1.9139506816864014	-1.9690769910812378	-2.457519769668579	-3.0275514125823975	-2.8229095935821533	-2.815725803375244	-1.7218645811080933	-1.4777487516403198	-2.601902723312378	-2.6258668899536133	-2.4375555515289307	NaN	-4.131810665130615	NaN	NaN	NaN
