GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
59 Ensembl source identifiers supplied in the input file:pink_Module.txt
59 source identifiers meeting the filter linked to a Ensembl ID.
30 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 30 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Hematopoietic cell lineage:KEGG-hsa04640	0	14	126	0.0	11.1111111111	-0.670801227774	1.0	1.0
Fc epsilon RI signaling pathway:KEGG-hsa04664	0	14	97	0.0	14.4329896907	-0.670801227774	1.0	1.0
B cell receptor signaling pathway:KEGG-hsa04662	0	14	100	0.0	14.0	-0.670801227774	1.0	1.0
Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014	0	14	68	0.0	20.5882352941	-0.670801227774	1.0	1.0
VEGF signaling pathway:KEGG-hsa04370	0	15	88	0.0	17.0454545455	-0.694706404575	1.0	1.0
Peroxisome:KEGG-hsa04146	0	15	85	0.0	17.6470588235	-0.694706404575	1.0	1.0
PPAR signaling pathway:KEGG-hsa03320	0	15	78	0.0	19.2307692308	-0.694706404575	1.0	1.0
Osteoclast differentiation:KEGG-hsa04380	0	15	198	0.0	7.57575757576	-0.694706404575	1.0	1.0
Protein digestion and absorption:KEGG-hsa04974	0	16	98	0.0	16.3265306122	-0.717863284728	1.0	1.0
Pentose phosphate pathway:KEGG-hsa00030	0	16	30	0.0	53.3333333333	-0.717863284728	1.0	1.0
Cysteine and methionine metabolism:KEGG-hsa00270	0	16	39	0.0	41.0256410256	-0.717863284728	1.0	1.0
Propanoate metabolism:KEGG-hsa00640	0	17	33	0.0	51.5151515152	-0.740342232302	0.6755	1.0
Inositol phosphate metabolism:KEGG-hsa00562	0	17	63	0.0	26.9841269841	-0.740342232302	0.6595	1.0
Antigen processing and presentation:KEGG-hsa04612	0	17	441	0.0	3.85487528345	-0.740342232302	0.6505	1.0
Renal cell carcinoma:KEGG-hsa05211	0	18	85	0.0	21.1764705882	-0.762203370691	0.6365	1.0
Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520	0	18	51	0.0	35.2941176471	-0.762203370691	0.6525	1.0
Vasopressin-regulated water reabsorption:KEGG-hsa04962	0	19	48	0.0	39.5833333333	-0.783498552757	0.671	1.0
Ubiquitin mediated proteolysis:KEGG-hsa04120	0	19	151	0.0	12.582781457	-0.783498552757	0.6325	1.0
T cell receptor signaling pathway:KEGG-hsa04660	0	19	138	0.0	13.768115942	-0.783498552757	0.645	1.0
Fatty acid metabolism:KEGG-hsa00071	0	19	45	0.0	42.2222222222	-0.783498552757	0.643	1.0
Bile secretion:KEGG-hsa04976	0	19	75	0.0	25.3333333333	-0.783498552757	0.645	1.0
Viral myocarditis:KEGG-hsa05416	0	20	194	0.0	10.3092783505	-0.804272869108	0.648	1.0
Phosphatidylinositol signaling system:KEGG-hsa04070	0	20	86	0.0	23.2558139535	-0.804272869108	0.6455	1.0
Citrate cycle (TCA cycle):KEGG-hsa00020	0	20	34	0.0	58.8235294118	-0.804272869108	0.641	1.0
Arginine and proline metabolism:KEGG-hsa00330	0	20	59	0.0	33.8983050847	-0.804272869108	0.6275	1.0
Natural killer cell mediated cytotoxicity:KEGG-hsa04650	0	21	409	0.0	5.13447432763	-0.824565820325	0.6295	1.0
Valine, leucine and isoleucine degradation:KEGG-hsa00280	0	22	50	0.0	44.0	-0.844412240314	0.6405	1.0
Toxoplasmosis:KEGG-hsa05145	0	23	252	0.0	9.12698412698	-0.863843032476	0.6115	1.0
Glutathione metabolism:KEGG-hsa00480	0	24	57	0.0	42.1052631579	-0.882885763049	0.637	1.0
Pyruvate metabolism:KEGG-hsa00620	0	25	42	0.0	59.5238095238	-0.901565144116	0.626	1.0
Cardiac muscle contraction:KEGG-hsa04260	0	25	90	0.0	27.7777777778	-0.901565144116	0.6235	1.0
Insulin signaling pathway:KEGG-hsa04910	0	27	165	0.0	16.3636363636	-0.937920747486	0.6135	1.0
Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	0	27	112	0.0	24.1071428571	-0.937920747486	0.6265	1.0
Adherens junction:KEGG-hsa04520	0	28	88	0.0	31.8181818182	-0.955635366736	0.6315	1.0
