Significant	-Log(P-value)	Difference	Proteins	Symbol color	Symbol type	Symbol size	Show label	riBAQ.17	riBAQ.18	riBAQ.35	riBAQ.36	riBAQ.19	riBAQ.20	riBAQ.21	riBAQ.22	riBAQ.23	riBAQ.37	riBAQ.38	riBAQ.39	riBAQ.40	riBAQ.41	riBAQ.24	riBAQ.25	riBAQ.26	riBAQ.42	riBAQ.43
	2.1634766095413096	-0.9213352680206299	RDX	Color2 [DarkGray]	1	4		0.49605846405029297	-0.21302127838134766	-0.37938499450683594	-1.3775625228881836	0.5524835586547852	0.6556258201599121	0.5874919891357422	0.31734609603881836	0.5297985076904297	-0.1259317398071289	0.3394794464111328	1.0410346984863281	0.8521223068237305	0.7791261672973633	1.1374387741088867	1.4041309356689453	1.4964046478271484	1.893918514251709	1.558028221130371
	-0	NaN	RENBP	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.09044075012207	-3.219392776489258	-2.290954113006592	-3.5225324630737305
	0.5486148670223043	-0.588706874847412	RGN	Color2 [DarkGray]	1	4		NaN	-2.3933801651000977	NaN	-1.6430654525756836	NaN	NaN	NaN	-2.054229259490967	-1.036402702331543	NaN	-1.790013313293457	-1.6712007522583008	-0.595733642578125	NaN	-1.738311767578125	-0.7321195602416992	-1.5650081634521484	-0.7918524742126465	-0.1086111068725586
	0.28924374774081935	0.22523350185818147	RGS6	Color2 [DarkGray]	1	4		-1.481919288635254	-1.3682270050048828	-0.5607147216796875	-0.838536262512207	-1.531057357788086	-2.0758261680603027	NaN	-1.8874754905700684	-0.9958944320678711	-0.9381093978881836	-0.5117588043212891	-1.0280570983886719	-1.9825973510742188	-0.6374692916870117	NaN	NaN	NaN	NaN	NaN
	0.0844782004858519	-0.051761960983276456	RNPEP	Color2 [DarkGray]	1	4		-2.570404052734375	-2.8600807189941406	-2.5504465103149414	-2.855609893798828	-2.106633186340332	-3.014425754547119	-2.6349353790283203	-2.7426018714904785	-3.098118782043457	-2.70928955078125	-1.8434534072875977	-2.782231330871582	-3.212265968322754	-2.4297780990600586	-3.1021242141723633	-1.8441781997680664	-1.6652355194091797	-1.5122780799865723	-2.2604026794433594
	-0	NaN	RPL10	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-0.6309428215026855	-0.7815389633178711	-0.9339346885681152	NaN	NaN	-0.5357494354248047	NaN	NaN	NaN	-0.7082099914550781	0.3691415786743164	0.2541666030883789	0.4361090660095215	0.4984922409057617
	0.3289850900617259	-0.3748784065246582	RPL12	Color2 [DarkGray]	1	4		-0.8343076705932617	-0.2784605026245117	-0.3568429946899414	-0.6381330490112305	-0.9625101089477539	0.4321274757385254	1.0923042297363281	-0.20433282852172852	-1.8485984802246094	-0.049365997314453125	0.5947494506835938	NaN	0.6265153884887695	-1.049407958984375	-0.44979286193847656	-0.08876419067382812	1.6559104919433594	1.84812593460083	1.3547792434692383
	-0	NaN	RPL13a	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.05954456329345703	0.28890228271484375	0.7755904197692871	0.033310890197753906
	0.9614317143660479	-0.4683996836344401	RPL17	Color2 [DarkGray]	1	4		-0.5108156204223633	-0.0037031173706054688	-0.4952411651611328	NaN	NaN	-0.021227359771728516	0.08633708953857422	0.1992936134338379	NaN	-0.29967308044433594	0.6943349838256836	NaN	NaN	NaN	NaN	0.8188343048095703	0.5512208938598633	0.9927630424499512	0.20651626586914062
	0.16905244698752722	0.12433849970499677	RPL5	Color2 [DarkGray]	1	4		-0.7166252136230469	0.17718029022216797	-0.3680696487426758	NaN	-0.8039188385009766	NaN	NaN	-0.3807978630065918	NaN	-0.6854438781738281	0.1137533187866211	NaN	-0.3778095245361328	NaN	NaN	-0.5997591018676758	1.3758039474487305	-0.0549006462097168	-0.0956735610961914
	0.13219548223334268	0.10555126553490052	RPS11	Color2 [DarkGray]	1	4		-0.04156208038330078	0.16057300567626953	-0.9485311508178711	NaN	-1.0488624572753906	-0.23953676223754883	-0.0207672119140625	-0.42435407638549805	NaN	-0.16496944427490234	-0.06199455261230469	NaN	NaN	-0.7139215469360352	-0.43563175201416016	-0.2421274185180664	0.5228347778320312	0.4124321937561035	-0.06926822662353516
	-0	0.05483929316202801	RPS16	Color2 [DarkGray]	1	4		NaN	-0.4431648254394531	NaN	NaN	-1.1785669326782227	NaN	0.17681312561035156	-0.49225854873657227	NaN	NaN	NaN	NaN	NaN	NaN	-0.48035621643066406	-0.08447551727294922	0.4031505584716797	-0.025650501251220703	0.23614978790283203
	-0	NaN	RPS17	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.48772621154785156	0.11360836029052734	0.5153288841247559	0.9922199249267578
	0.10425061726430598	-0.10712680816650391	RPS18	Color2 [DarkGray]	1	4		0.014557838439941406	0.3083639144897461	-0.1547231674194336	-0.24230289459228516	0.15636634826660156	0.2533125877380371	1.220259666442871	0.6914544105529785	-0.5014333724975586	0.9077577590942383	0.28179931640625	-0.6712007522583008	-1.1255550384521484	-0.3267536163330078	0.9911489486694336	1.7380876541137695	1.528864860534668	1.3262343406677246	1.8923835754394531
	0.08613871644039924	0.0776984691619873	RPS19	Color2 [DarkGray]	1	4		-1.3529863357543945	-0.9531898498535156	NaN	NaN	NaN	NaN	NaN	-1.0065560340881348	NaN	NaN	NaN	NaN	-1.45501708984375	NaN	NaN	-0.1872882843017578	0.0936594009399414	-0.5160212516784668	-0.48138999938964844
	0.03141141197386295	0.035744714736938465	RPS2	Color2 [DarkGray]	1	4		0.120147705078125	-0.10667800903320312	-0.5684642791748047	-0.7776079177856445	-0.5104866027832031	0.34558725357055664	0.9060459136962891	0.07886075973510742	-0.9725875854492188	0.14735031127929688	-0.2767524719238281	-1.1041603088378906	-1.474024772644043	-0.8287858963012695	0.07317161560058594	0.8569564819335938	0.6869974136352539	0.9968657493591309	0.7277956008911133
	0.6480112326677562	0.4711383713616266	RPS3	Color2 [DarkGray]	1	4		-0.7359905242919922	-0.9425420761108398	NaN	NaN	-1.6084318161010742	-0.9510998725891113	-0.5018634796142578	-1.0287938117980957	-1.8233613967895508	-1.0646648406982422	-1.199814796447754	NaN	-2.0551652908325195	-1.5604467391967773	-1.1855735778808594	-0.3198051452636719	-0.2870168685913086	-1.0014472007751465	-0.8481950759887695
	0.19611157359091938	0.12794005870819092	RPS3A	Color2 [DarkGray]	1	4		-0.04005622863769531	0.5175161361694336	0.3241615295410156	-0.007931709289550781	-0.15806102752685547	0.033495426177978516	0.5472793579101562	-0.020345211029052734	NaN	0.5118026733398438	0.6951227188110352	-0.6712007522583008	-0.3742341995239258	NaN	0.14840316772460938	0.8774194717407227	0.7673072814941406	1.4552626609802246	1.250931739807129
	0.14605382500213956	0.1503302097320557	RPS4X	Color2 [DarkGray]	1	4		1.0157451629638672	0.968663215637207	0.19569778442382812	0.29322052001953125	0.4468803405761719	0.42748022079467773	1.6126289367675781	1.0678868293762207	-0.41249942779541016	0.9806203842163086	1.106649398803711	-0.0966653823852539	-0.7516746520996094	0.2987079620361328	1.0286407470703125	1.7593250274658203	1.605483055114746	1.3742823600769043	1.381545066833496
	-0	NaN	RPS6	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.5630693435668945	-0.6430034637451172	-1.2101507186889648	NaN	-1.1587066650390625	0.01683330535888672	0.6194782257080078	0.6144027709960938	1.0587258338928223	0.5806999206542969
	0.4121694751638273	0.24662370681762713	RPS6KA2	Color2 [DarkGray]	1	4		-2.9454431533813477	-2.8108367919921875	-3.404595375061035	-3.365283966064453	-2.845470428466797	-3.6777758598327637	-2.54903507232666	-2.8473992347717285	-4.166289329528809	-3.438262939453125	-3.179056167602539	-3.793820381164551	-3.680180549621582	-3.6043453216552734	-3.399106025695801	-2.624959945678711	-2.3302202224731445	-2.686882495880127	-2.4903526306152344
	0.3337876983152328	0.2910163402557372	RPS7	Color2 [DarkGray]	1	4		-0.5617389678955078	-0.5912132263183594	-1.139251708984375	NaN	-1.737217903137207	NaN	-0.4581422805786133	-0.6172623634338379	NaN	NaN	-1.1086664199829102	-1.796731948852539	-0.6124849319458008	NaN	-0.6376180648803711	-0.02437305450439453	-0.6967134475708008	-0.07904195785522461	-0.6709251403808594
	0.06360600301634362	-0.05412304401397705	RPSA	Color2 [DarkGray]	1	4		-1.3680152893066406	-0.7013301849365234	-1.437333106994629	-1.3899469375610352	-1.557668685913086	-1.3282837867736816	-1.61297607421875	-1.640617847442627	NaN	-0.6643133163452148	-0.5986804962158203	NaN	-0.3062276840209961	-1.651498794555664	-0.8072900772094727	-0.648991584777832	-0.010037422180175781	-0.3683333396911621	-0.9631061553955078
	0.37587519386331947	0.1797783374786377	RRAS	Color2 [DarkGray]	1	4		1.1711931228637695	0.24153995513916016	0.37273597717285156	0.8727598190307617	0.8820676803588867	0.23848772048950195	0.7324790954589844	0.45124006271362305	0.36358642578125	0.9110221862792969	0.4546079635620117	0.7371845245361328	-0.17446422576904297	0.25157737731933594	1.3096799850463867	1.290548324584961	1.1421194076538086	2.0034031867980957	1.2332181930541992
	1.4518218079830054	1.0523350238800049	RRAS2	Color2 [DarkGray]	1	4		NaN	NaN	-1.1861724853515625	-1.1498956680297852	NaN	NaN	NaN	NaN	NaN	-1.6949348449707031	-2.3083391189575195	-2.1041603088378906	NaN	-2.7740421295166016	-1.8465642929077148	NaN	-1.6652355194091797	-0.6350932121276855	-1.626530647277832
	0.035066754940733004	-0.060323768191867355	S100A11	Color2 [DarkGray]	1	4		2.082179069519043	1.242753028869629	NaN	NaN	2.036635398864746	NaN	1.3164777755737305	0.15838289260864258	2.129720687866211	2.952920913696289	1.6659612655639648	2.2133426666259766	1.8851318359375	1.1465349197387695	3.5134363174438477	3.2232980728149414	2.791379928588867	4.141332149505615	3.0962963104248047
	-0	NaN	SAMM50	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.9892301559448242	-0.9240312576293945	-1.2527952194213867	-1.760439395904541	-0.9339590072631836
	0.4468893749596648	0.16575841903686522	SARS	Color2 [DarkGray]	1	4		0.23502540588378906	0.7353639602661133	1.012425422668457	0.3353309631347656	0.6216135025024414	0.11371564865112305	0.13232994079589844	0.7211251258850098	0.4716310501098633	0.4329490661621094	0.6083164215087891	-0.0714712142944336	0.6405630111694336	0.4670076370239258	0.08980083465576172	-0.5237302780151367	-0.5299358367919922	-0.26868486404418945	-0.5840702056884766
	1.6799422176523493	-0.9999834060668945	SCARB2	Color2 [DarkGray]	1	4		0.6886320114135742	-1.1321592330932617	-0.3999795913696289	-1.3054132461547852	0.8173408508300781	0.7613749504089355	1.0672330856323242	0.631227970123291	0.10412979125976562	0.628173828125	0.3648872375488281	0.8027067184448242	-0.7286643981933594	0.1791238784790039	1.0880680084228516	2.1738290786743164	1.5760927200317383	0.7162013053894043	2.085033416748047
	1.2559260757050894	-0.4768034087287055	SCCPDH	Color2 [DarkGray]	1	4		-1.5108156204223633	-1.5301589965820312	-1.427903175354004	-1.3734588623046875	-0.7503137588500977	-0.8589587211608887	-0.35248565673828125	-1.2460598945617676	-1.369246482849121	-0.5652437210083008	-0.6985445022583008	-1.4564619064331055	-1.5567121505737305	NaN	-0.40082454681396484	0.1003255844116211	0.191986083984375	0.4560847282409668	0.3930521011352539
	-0	NaN	SCIN	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-2.6528263092041016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.411858558654785	-3.429777145385742	-3.6343793869018555	-3.4742279052734375	-2.6075878143310547	-1.3365511894226074	-3.211493492126465
	-0	NaN	SCP2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.3377656936645508	-1.7216806411743164	-0.7253575325012207	-1.4562816619873047
	0.08792846039509622	0.04125528335571271	SCRN1	Color2 [DarkGray]	1	4		2.9639768600463867	3.5788869857788086	3.936269760131836	3.7789478302001953	3.682011604309082	3.273594379425049	3.3893089294433594	3.6764369010925293	3.4751548767089844	3.750246047973633	3.8416833877563477	3.1051597595214844	3.386138916015625	3.6529159545898438	3.344928741455078	2.1959619522094727	2.5992088317871094	3.4476561546325684	2.173163414001465
	-0	0.5841740608215331	SDHA	Color2 [DarkGray]	1	4		-1.4024114608764648	NaN	NaN	NaN	-1.5847806930541992	-1.1249022483825684	-1.2832231521606445	-1.6621832847595215	-1.5785093307495117	-1.283473014831543	-3.3356456756591797	-2.1345338821411133	-3.174464225769043	-2.7041397094726562	-0.2079639434814453	0.8294601440429688	1.0910654067993164	0.42141199111938477	1.520085334777832
	-0	NaN	SDHB	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-1.2357406616210938	-1.8445000648498535	-1.7075386047363281	NaN	-2.523280143737793	-1.8506460189819336	NaN	-2.6187334060668945	-2.297736167907715	NaN	-0.8050127029418945	0.8458213806152344	0.3947868347167969	-0.06466531753540039	1.3867559432983398
	-0	NaN	SEC62	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.562765121459961	-2.5617847442626953	-2.310319423675537	-3.8913145065307617
	-0	NaN	Sep.10	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.8834176063537598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.7790822982788086	-2.1942138671875	-1.9398283958435059	-2.9339590072631836
	0.12047880021703816	0.04547085762023917	Sep.02	Color2 [DarkGray]	1	4		2.5389585494995117	1.7544536590576172	2.3267478942871094	2.466581344604492	2.1611385345458984	1.8150954246520996	2.325511932373047	2.3589587211608887	2.3133249282836914	2.124361991882324	2.09835147857666	2.5270605087280273	2.233278274536133	2.305063247680664	2.8236141204833984	2.5689401626586914	2.742058753967285	2.9319844245910645	2.0344886779785156
	0.9429790402513334	-0.7693309783935547	SET	Color2 [DarkGray]	1	4		0	-0.10222721099853516	NaN	NaN	0.3799762725830078	-0.03434133529663086	1.3058080673217773	1.1537127494812012	0.34232330322265625	NaN	NaN	NaN	1.161825180053711	NaN	0.5114259719848633	0.15660858154296875	2.5001754760742188	0.49568891525268555	0.4122600555419922
	1.612015581593816	-1.1894644498825073	SFXN1	Color2 [DarkGray]	1	4		NaN	NaN	-2.190152168273926	-2.203533172607422	-0.40662479400634766	-0.5250401496887207	-0.8313779830932617	-0.7845578193664551	NaN	-0.8139877319335938	-2.2350902557373047	-1.0773601531982422	-1.3849868774414062	NaN	0.7085657119750977	1.4419069290161133	1.1055755615234375	0.5720944404602051	2.0300121307373047
	-0	NaN	SFXN3	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.7124719619750977	-1.0983610153198242	-0.7766819000244141	-1.3904900550842285	-0.04578113555908203
	-0	NaN	SFXN5	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	0.14887332916259766	-1.620347499847412	-1.4367685317993164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.5626049041748047	0.43347930908203125	0.12590599060058594	NaN	0.5260820388793945
	-0	NaN	SIAE	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	-3.4260072708129883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.230708122253418	-3.6966209411621094	-3.209268569946289	-3.946882724761963	-4.243319511413574
	-0	-0.5135507583618164	SLC14A1	Color2 [DarkGray]	1	4		0.7265481948852539	NaN	NaN	NaN	1.5616436004638672	1.0671067237854004	0.6366939544677734	1.0909132957458496	1.9965133666992188	0.43150997161865234	1.1588726043701172	1.9775381088256836	NaN	NaN	2.6590728759765625	2.751044273376465	3.8638877868652344	3.0751051902770996	3.316697120666504
	1.3285523503145658	0.640483808517456	SLC15A2	Color2 [DarkGray]	1	4		-0.9286355972290039	-1.1141252517700195	-0.558140754699707	-0.11864471435546875	-1.2326745986938477	-1.982414722442627	-0.7098674774169922	-0.7495102882385254	-2.0291709899902344	-1.1932754516601562	-1.1451082229614258	-0.7678766250610352	-1.7516746520996094	-1.6421308517456055	-1.4338712692260742	-0.8404836654663086	-0.6548938751220703	-0.14328527450561523	-0.34439945220947266
	0.8486057574253927	-0.3630332310994466	SLC16A1	Color2 [DarkGray]	1	4		0.25829601287841797	NaN	-0.17232894897460938	-0.22002124786376953	-0.008366584777832031	-0.05796384811401367	0.18420696258544922	0.4992384910583496	0.16095924377441406	0.039886474609375	0.7887887954711914	0.937199592590332	0.6283168792724609	0.011219024658203125	1.1090993881225586	1.3896474838256836	1.3860197067260742	0.7598071098327637	0.014005661010742188
	2.497849032421621	0.505203747749329	SLC1A2	Color2 [DarkGray]	1	4		6.209455966949463	5.916412353515625	6.0083394050598145	6.264021396636963	5.5001606941223145	5.7595391273498535	5.589590072631836	6.059625148773193	5.473516941070557	5.581530570983887	5.688796043395996	5.786898136138916	5.154351234436035	5.349527359008789	5.346864700317383	4.042222023010254	4.399074554443359	4.800507068634033	4.153445243835449
	1.4028209827552929	0.31416954994201696	SLC1A3	Color2 [DarkGray]	1	4		5.256318092346191	4.8429155349731445	5.0299530029296875	4.817538261413574	4.497258186340332	4.7389235496521	4.808066368103027	4.871632099151611	4.68143367767334	4.759640693664551	4.731332778930664	5.034337043762207	4.306190490722656	4.29630184173584	5.3480939865112305	5.228517532348633	4.939217567443848	5.238161087036133	4.8163676261901855
	-0	NaN	SLC25A1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-2.42575740814209	NaN	NaN	NaN	NaN	-2.2170095443725586	NaN	NaN	NaN	NaN	-1.6954984664916992	0.2941751480102539	-0.4251594543457031	-1.1188931465148926	0.38793277740478516
	-0	-0.0870731353759766	SLC25A11	Color2 [DarkGray]	1	4		-1.628030776977539	NaN	NaN	NaN	-1.81304931640625	-0.9733977317810059	-1.5700349807739258	-1.2298684120178223	-2.1184377670288086	NaN	NaN	NaN	NaN	NaN	-0.3651580810546875	0.4221363067626953	-0.24706172943115234	-1.121741771697998	0.856776237487793
	0.5269897456031906	-0.678196907043457	SLC25A12	Color2 [DarkGray]	1	4		-2.697516441345215	NaN	-3.8073549270629883	NaN	NaN	-1.7999815940856934	-1.7596616744995117	-3.130331516265869	NaN	-2.272772789001465	NaN	-3.1781606674194336	-3.3045244216918945	NaN	-1.4912996292114258	-0.5016813278198242	-1.3579120635986328	-2.2099175453186035	-0.0638113021850586
	-0	NaN	SLC25A18	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.9338388442993164	-0.9138116836547852	-2.071312427520752	-0.30406665802001953
	-0	NaN	SLC25A20	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.2371892929077148	-1.0585260391235352	-2.4826836585998535	-1.2049503326416016
	-0	NaN	SLC25A24	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.9516620635986328	-2.542591094970703	-2.197844982147217	-0.9053897857666016
	0.7100124321997462	-0.6534531911214193	SLC25A3	Color2 [DarkGray]	1	4		-0.41211414337158203	NaN	-1.92181396484375	-1.293731689453125	-0.1770925521850586	0.2244105339050293	-0.39307594299316406	-0.05815458297729492	-0.6599369049072266	0.08075904846191406	-1.4545097351074219	-0.7702598571777344	-1.7940406799316406	NaN	0.9382858276367188	1.9376554489135742	1.5459518432617188	0.7119765281677246	2.226027488708496
	0.9478339290314693	-0.6826784133911132	SLC25A4	Color2 [DarkGray]	1	4		1.2515583038330078	-0.27178192138671875	0.5574665069580078	0.3885765075683594	1.621232032775879	1.85538911819458	1.7136125564575195	1.6875081062316895	1.1269025802612305	1.5003814697265625	0.8728542327880859	1.1417732238769531	0.4999980926513672	-0.37831878662109375	2.8807830810546875	3.7675352096557617	3.2218894958496094	2.547764301300049	3.8935060501098633
	-0	NaN	SLC25A5	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-1.160275936126709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.1327829360961914	0.5509834289550781	0.29869937896728516	-0.6535239219665527	0.3740081787109375
+	4.003003863084136	-1.5415891011555989	SLC25A6	Color2 [DarkGray]	1	4		NaN	-1.5341501235961914	-1.5402507781982422	NaN	-0.023920059204101562	0.08797407150268555	NaN	NaN	NaN	-0.0508880615234375	NaN	NaN	NaN	NaN	0.9431571960449219	1.820847511291504	1.5065374374389648	0.725700855255127	1.851104736328125
	-0	-0.34581480026245115	SLC2A5	Color2 [DarkGray]	1	4		-0.8239097595214844	NaN	NaN	NaN	-0.44692134857177734	NaN	-0.2287759780883789	-0.22023916244506836	NaN	-0.8586244583129883	-0.6359138488769531	NaN	NaN	NaN	-0.42510128021240234	-0.10565948486328125	-0.22611331939697266	0.5894312858581543	-0.6574630737304688
	1.2994429057824712	0.4828443050384521	SLC30A1	Color2 [DarkGray]	1	4		-1.0355510711669922	-0.827880859375	-0.5736541748046875	-0.7061853408813477	-0.7635297775268555	-1.7375855445861816	-1.0677833557128906	-0.8925642967224121	-1.9181394577026367	-0.9465875625610352	-0.840733528137207	-1.352839469909668	-1.6019926071166992	-1.564866065979004	-1.1332120895385742	-1.1027803421020508	-0.5220813751220703	-0.8101143836975098	-1.0660629272460938
	-0	NaN	SLC39A12	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	-0.7381105422973633	-1.5736985206604004	NaN	NaN	-2.5182619094848633	NaN	NaN	NaN	-1.9686927795410156	-1.5597238540649414	-2.224480628967285	-1.2813677787780762	-1.325150489807129
	1.0450517254063951	0.2816386699676512	SLC3A2	Color2 [DarkGray]	1	4		3.7935543060302734	3.18868350982666	3.51901912689209	3.585768699645996	2.921884536743164	2.9812703132629395	3.429314613342285	3.2450127601623535	3.095050811767578	3.6477365493774414	3.567812919616699	3.4038381576538086	2.961380958557129	3.1478757858276367	3.7234954833984375	3.5986175537109375	3.6897830963134766	3.8051257133483887	3.688077926635742
	0.05839279221310831	-0.027320146560668945	SLC44A2	Color2 [DarkGray]	1	4		2.280170440673828	2.013665199279785	1.9142770767211914	2.3200788497924805	2.5220251083374023	1.6971192359924316	2.4579086303710938	2.2689499855041504	1.7989158630371094	2.004269599914551	1.9664583206176758	2.490823745727539	2.4277286529541016	1.9594812393188477	2.378148078918457	3.160170555114746	3.4066505432128906	3.2666726112365723	2.912491798400879
	0.44970852052782245	-0.48213477134704585	SLC4A1	Color2 [DarkGray]	1	4		-0.5087318420410156	-1.8401803970336914	-1.4185352325439453	-1.8216629028320312	-2.482900619506836	-1.8363032341003418	-0.16988182067871094	-0.15305280685424805	-1.7741737365722656	0.1712512969970703	-0.29338836669921875	-0.3036918640136719	-0.8303213119506836	-1.4789657592773438	0.8617944717407227	0.6966066360473633	-1.7180871963500977	1.2935538291931152	1.0298337936401367
	0.2809587960433448	0.22889769077301025	SLC7A11	Color2 [DarkGray]	1	4		-1.3344192504882812	NaN	NaN	-1.1890335083007812	-2.106633186340332	NaN	NaN	-1.176135540008545	-1.4799127578735352	NaN	-1.199814796447754	NaN	NaN	NaN	-1.309220314025879	-1.0463666915893555	-1.1164741516113281	-1.3398642539978027	-1.620713233947754
	-0	0.5275903940200806	SLC7A5	Color2 [DarkGray]	1	4		-1.0147066116333008	NaN	NaN	NaN	NaN	NaN	NaN	-1.5453696250915527	-1.4250993728637695	NaN	NaN	-1.4449968338012695	NaN	-1.7537221908569336	-0.7536020278930664	-0.9839029312133789	-0.77294921875	NaN	-1.0839595794677734
	1.3661548075751313	-0.31848258972167987	SLC9A3R1	Color2 [DarkGray]	1	4		4.201112747192383	4.7028961181640625	4.219267845153809	4.28531551361084	4.759922981262207	4.319458484649658	4.798717498779297	4.7015557289123535	4.266147613525391	4.839682579040527	4.986687660217285	4.8409833908081055	4.720773696899414	4.472376823425293	4.564338684082031	4.756918907165527	5.192220211029053	5.746455192565918	4.4346923828125
	0.06839490229238324	-0.03673243522644043	SLC9A3R2	Color2 [DarkGray]	1	4		1.7148466110229492	1.8019752502441406	1.8680591583251953	1.6100997924804688	1.4542579650878906	1.4350552558898926	2.3890066146850586	2.006333827972412	1.3575620651245117	1.787440299987793	2.1623945236206055	2.162038803100586	1.7135734558105469	1.3871135711669922	2.1277589797973633	2.2200193405151367	3.1544437408447266	3.454577922821045	1.7882776260375977
	1.061149839034429	-0.5734253406524659	SNAP23	Color2 [DarkGray]	1	4		-1.0874624252319336	-1.2818117141723633	-0.4684114456176758	-0.2535743713378906	-0.10743331909179688	-0.6309428215026855	0.9563713073730469	-0.6193699836730957	-0.8786115646362305	-0.11793041229248047	-0.21910953521728516	0.21146678924560547	-0.577117919921875	-0.011219024658203125	0.7715673446655273	0.28092193603515625	0.414947509765625	1.217817783355713	0.579127311706543
	1.2039257009250592	0.4350391387939454	SNCG	Color2 [DarkGray]	1	4		3.678861618041992	3.520915985107422	3.8707752227783203	4.30961799621582	2.995281219482422	2.752729892730713	3.19085693359375	3.4590067863464355	3.449178695678711	3.686224937438965	3.4292802810668945	3.3905153274536133	3.7560434341430664	3.9909181594848633	2.894108772277832	1.283675193786621	1.3245868682861328	0.8492283821105957	-0.10430240631103516
	0.2808957915228873	-0.11802748271397157	SND1	Color2 [DarkGray]	1	4		-4.456799507141113	-4.424154281616211	-4.548401832580566	-4.215238571166992	-4.259260177612305	-4.306605815887451	-3.640255928039551	-4.194244861602783	-4.4276323318481445	-4.671321868896484	NaN	NaN	NaN	-4.552526473999023	NaN	-3.593526840209961	-3.548959732055664	-3.6485867500305176	-4.146527290344238
	0.9079720558989779	-0.5916978745233448	SNTB1	Color2 [DarkGray]	1	4		NaN	-2.522210121154785	-3.1837892532348633	-2.9140262603759766	NaN	-2.518467426300049	-1.2455711364746094	-2.009316921234131	NaN	-2.1633214950561523	-2.8820743560791016	-2.4953508377075195	-2.6574058532714844	NaN	-1.8606863021850586	-1.4016599655151367	-1.7038030624389648	-1.0386462211608887	-2.4903526306152344
	0.9210324642037383	-0.6994222164154054	SOD2	Color2 [DarkGray]	1	4		2.335784912109375	0.6016263961791992	1.4845657348632812	0.3720970153808594	1.8624401092529297	1.4091696739196777	2.095121383666992	1.7516417503356934	2.2886877059936523	1.6569948196411133	1.066084861755371	2.323269844055176	3.2425336837768555	1.283463478088379	3.5320682525634766	3.5409584045410156	4.160896301269531	4.005924701690674	3.3309144973754883
	-0	NaN	SORCS2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.3651580810546875	-0.8609209060668945	-2.5812368392944336	-3.3103203773498535	-4.700070381164551
	0.02772954852400981	0.022000259823269364	SORD	Color2 [DarkGray]	1	4		-1.1062402725219727	NaN	-1.3635683059692383	NaN	-1.3016862869262695	NaN	-0.6349353790283203	-1.5175862312316895	-1.0006017684936523	-1.2656831741333008	-1.3541431427001953	-1.4603042602539062	-1.8776273727416992	-0.8995733261108398	-0.4912996292114258	-0.20046329498291016	0.29134654998779297	0.09983587265014648	0
