ID	Symbol	Name	Species	Date	Remarks
152273	FGD5	FYVE, RhoGEF and PH domain containing 5	Hs	11/03/2015	
10512	SEMA3C	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C	Hs	11/03/2015	
10513	APPBP2	amyloid beta precursor protein (cytoplasmic tail) binding protein 2	Hs	11/03/2015	
10516	FBLN5	fibulin 5	Hs	11/03/2015	
10517	FBXW10	F-box and WD repeat domain containing 10	Hs	11/03/2015	
10514	MYBBP1A	MYB binding protein (P160) 1a	Hs	11/03/2015	
8867	SYNJ1	synaptojanin 1	Hs	11/03/2015	
8864	PER2	period homolog 2 (Drosophila)	Hs	11/03/2015	
8862	APLN	apelin	Hs	11/03/2015	
8863	PER3	period homolog 3 (Drosophila)	Hs	11/03/2015	
8861	LDB1	LIM domain binding 1	Hs	11/03/2015	
57714	KIAA1618	KIAA1618	Hs	11/03/2015	
8869	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	Hs	11/03/2015	
26834	RNU4-2	RNA, U4 small nuclear 2	Hs	11/03/2015	
26835	RNU4-1	RNA, U4 small nuclear 1	Hs	11/03/2015	
26836	RNU4-1B	RNA, U4 small nuclear 1B	Hs	11/03/2015	
343563	OR2T29	olfactory receptor, family 2, subfamily T, member 29	Hs	11/03/2015	
26832	RNU5B-1	RNA, U5B small nuclear 1	Hs	11/03/2015	
149483	CCDC17	coiled-coil domain containing 17	Hs	11/03/2015	
157739	TDH	L-threonine dehydrogenase	Hs	11/03/2015	
100129206	LOC100129206	Hypothetical protein LOC100129206	Hs	11/03/2015	
414152	C10orf105	chromosome 10 open reading frame 105	Hs	11/03/2015	
100129203	LOC100129203	similar to mCG50504	Hs	11/03/2015	
100128157	LOC100128157	Similar to hCG2041134	Hs	11/03/2015	
728039	C21orf122	chromosome 21 open reading frame 122	Hs	11/03/2015	
54033	RBM11	RNA binding motif protein 11	Hs	11/03/2015	
138652	LOC138652	similar to hCG31140	Hs	11/03/2015	
54039	PCBP3	poly(rC) binding protein 3	Hs	11/03/2015	
168544	ZNF467	zinc finger protein 467	Hs	11/03/2015	
79724	ZNF768	zinc finger protein 768	Hs	11/03/2015	
79725	THAP9	THAP domain containing 9	Hs	11/03/2015	
79726	WDR59	WD repeat domain 59	Hs	11/03/2015	
79727	LIN28	lin-28 homolog (C. elegans)	Hs	11/03/2015	
79720	VPS37B	vacuolar protein sorting 37 homolog B (S. cerevisiae)	Hs	11/03/2015	
91452	ACBD5	acyl-Coenzyme A binding domain containing 5	Hs	11/03/2015	
79723	SUV39H2	suppressor of variegation 3-9 homolog 2 (Drosophila)	Hs	11/03/2015	
79728	PALB2	partner and localizer of BRCA2	Hs	11/03/2015	
79729	C1orf113	chromosome 1 open reading frame 113	Hs	11/03/2015	
282809	WDR51B	WD repeat domain 51B	Hs	11/03/2015	
197258	FUK	fucokinase	Hs	11/03/2015	
197257	LDHD	lactate dehydrogenase D	Hs	11/03/2015	
55128	TRIM68	tripartite motif-containing 68	Hs	11/03/2015	
55120	FANCL	Fanconi anemia, complementation group L	Hs	11/03/2015	
55122	AKIRIN2	akirin 2	Hs	11/03/2015	
55124	PIWIL2	piwi-like 2 (Drosophila)	Hs	11/03/2015	
55125	CEP192	centrosomal protein 192kDa	Hs	11/03/2015	
55127	HEATR1	HEAT repeat containing 1	Hs	11/03/2015	
144193	AMDHD1	amidohydrolase domain containing 1	Hs	11/03/2015	
144195	SLC2A14	solute carrier family 2 (facilitated glucose transporter), member 14	Hs	11/03/2015	
151195	CCNYL1	cyclin Y-like 1	Hs	11/03/2015	
729345	LOC729345	hypothetical LOC729345	Hs	11/03/2015	
93589	CACNA2D4	calcium channel, voltage-dependent, alpha 2/delta subunit 4	Hs	11/03/2015	
23710	GABARAPL1	GABA(A) receptor-associated protein like 1	Hs	11/03/2015	
93587	RG9MTD2	RNA (guanine-9-) methyltransferase domain containing 2	Hs	11/03/2015	
145853	C15orf61	chromosome 15 open reading frame 61	Hs	11/03/2015	
27006	FGF22	fibroblast growth factor 22	Hs	11/03/2015	
27004	TCL6	T-cell leukemia/lymphoma 6	Hs	11/03/2015	
27005	USP21	ubiquitin specific peptidase 21	Hs	11/03/2015	
253175	CDY1B	chromodomain protein, Y-linked, 1B	Hs	11/03/2015	
27000	DNAJC2	DnaJ (Hsp40) homolog, subfamily C, member 2	Hs	11/03/2015	
92181	UBTD2	ubiquitin domain containing 2	Hs	11/03/2015	
445815	PALM2-AKAP2	PALM2-AKAP2 readthrough transcript	Hs	11/03/2015	
266553	OFCC1	orofacial cleft 1 candidate 1	Hs	11/03/2015	
55788	LMBRD1	LMBR1 domain containing 1	Hs	11/03/2015	
55784	MCTP2	multiple C2 domains, transmembrane 2	Hs	11/03/2015	
55785	FGD6	FYVE, RhoGEF and PH domain containing 6	Hs	11/03/2015	
55786	ZNF415	zinc finger protein 415	Hs	11/03/2015	
55787	CXorf15	chromosome X open reading frame 15	Hs	11/03/2015	
55780	C6orf70	chromosome 6 open reading frame 70	Hs	11/03/2015	
55781	RIOK2	RIO kinase 2 (yeast)	Hs	11/03/2015	
55783	FTSJD1	FtsJ methyltransferase domain containing 1	Hs	11/03/2015	
9942	XYLB	xylulokinase homolog (H. influenzae)	Hs	11/03/2015	
9943	OXSR1	oxidative-stress responsive 1	Hs	11/03/2015	
9940	DLEC1	deleted in lung and esophageal cancer 1	Hs	11/03/2015	
9941	EXOG	endo/exonuclease (5'-3'), endonuclease G-like	Hs	11/03/2015	
9946	CRYZL1	crystallin, zeta (quinone reductase)-like 1	Hs	11/03/2015	
9947	MAGEC1	melanoma antigen family C, 1	Hs	11/03/2015	
9945	GFPT2	glutamine-fructose-6-phosphate transaminase 2	Hs	11/03/2015	
9948	WDR1	WD repeat domain 1	Hs	11/03/2015	
9949	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1	Hs	11/03/2015	
56477	CCL28	chemokine (C-C motif) ligand 28	Hs	11/03/2015	
56475	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate	Hs	11/03/2015	
56474	CTPS2	CTP synthase II	Hs	11/03/2015	
57786	RBAK	RB-associated KRAB zinc finger	Hs	11/03/2015	
57787	MARK4	MAP/microtubule affinity-regulating kinase 4	Hs	11/03/2015	
55879	GABRQ	gamma-aminobutyric acid (GABA) receptor, theta	Hs	11/03/2015	
55872	PBK	PDZ binding kinase	Hs	11/03/2015	
55870	ASH1L	ash1 (absent, small, or homeotic)-like (Drosophila)	Hs	11/03/2015	
55871	CBWD1	COBW domain containing 1	Hs	11/03/2015	
55876	GSDMB	gasdermin B	Hs	11/03/2015	
83985	SPNS1	spinster homolog 1 (Drosophila)	Hs	11/03/2015	
253827	MSRB3	methionine sulfoxide reductase B3	Hs	11/03/2015	
729995	hCG_1817208	hCG1817208	Hs	11/03/2015	
344887	LOC344887	similar to hCG2041270	Hs	11/03/2015	
140576	S100A16	S100 calcium binding protein A16	Hs	11/03/2015	
26065	LSM14A	LSM14A, SCD6 homolog A (S. cerevisiae)	Hs	11/03/2015	
26064	RAI14	retinoic acid induced 14	Hs	11/03/2015	
26062	HYALP1	hyaluronoglucosaminidase pseudogene 1	Hs	11/03/2015	
26060	APPL1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	Hs	11/03/2015	
100033438	SNORD116-26	small nucleolar RNA, C/D box 116-26	Hs	11/03/2015	
64949	MRPS26	mitochondrial ribosomal protein S26	Hs	11/03/2015	
651581	LOC651581	similar to deleted in malignant brain tumors 1 isoform c precursor	Hs	11/03/2015	
64943	NT5DC2	5'-nucleotidase domain containing 2	Hs	11/03/2015	
64940	STAG3L4	stromal antigen 3-like 4	Hs	11/03/2015	
64946	CENPH	centromere protein H	Hs	11/03/2015	
100033435	SNORD116-24	small nucleolar RNA, C/D box 116-24	Hs	11/03/2015	
285800	PRR18	proline rich 18	Hs	11/03/2015	
387723	LOC387723	similar to hCG1648656	Hs	11/03/2015	
440050	KRTAP5-7	keratin associated protein 5-7	Hs	11/03/2015	
100129940	LOC100129940	hypothetical LOC100129940	Hs	11/03/2015	
345757	FAM174A	family with sequence similarity 174, member A	Hs	11/03/2015	
133308	NHEDC2	Na+/H+ exchanger domain containing 2	Hs	11/03/2015	
100131621	LOC100131621	hypothetical protein LOC100131621	Hs	11/03/2015	
797	CALCB	calcitonin-related polypeptide beta	Hs	11/03/2015	
796	CALCA	calcitonin-related polypeptide alpha	Hs	11/03/2015	
795	S100G	S100 calcium binding protein G	Hs	11/03/2015	
794	CALB2	calbindin 2	Hs	11/03/2015	
793	CALB1	calbindin 1, 28kDa	Hs	11/03/2015	
790	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	Hs	11/03/2015	
799	CALCR	calcitonin receptor	Hs	11/03/2015	
198437	C20orf201	chromosome 20 open reading frame 201	Hs	11/03/2015	
23500	DAAM2	dishevelled associated activator of morphogenesis 2	Hs	11/03/2015	
339766	HEATR7B1	HEAT repeat containing 7B1	Hs	11/03/2015	
339760	LOC339760	similar to hCG40442	Hs	11/03/2015	
339761	CYP27C1	cytochrome P450, family 27, subfamily C, polypeptide 1	Hs	11/03/2015	
339768	ESPNL	espin-like	Hs	11/03/2015	
133874	LOC133874	hypothetical protein LOC133874	Hs	11/03/2015	
401375	GTF2IRD2P	GTF2I repeat domain containing 2 pseudogene	Hs	11/03/2015	
643162	DKFZP779L1853	hypothetical LOC643162	Hs	11/03/2015	
643160	CYMP	chymosin pseudogene	Hs	11/03/2015	
643161	FAM25A	family with sequence similarity 25, member A	Hs	11/03/2015	
653489	RGPD3	RANBP2-like and GRIP domain containing 3	Hs	11/03/2015	
100240734	LOC100240734	hypothetical LOC100240734	Hs	11/03/2015	
100240735	LOC100240735	hypothetical LOC100240735	Hs	11/03/2015	
653483	C6orf124	chromosome 6 open reading frame 124	Hs	11/03/2015	
400360	C15orf54	chromosome 15 open reading frame 54	Hs	11/03/2015	
4761	NEUROD2	neurogenic differentiation 2	Hs	11/03/2015	
4760	NEUROD1	neurogenic differentiation 1	Hs	11/03/2015	
4763	NF1	neurofibromin 1	Hs	11/03/2015	
4762	NEUROG1	neurogenin 1	Hs	11/03/2015	
340385	ZNF517	zinc finger protein 517	Hs	11/03/2015	
201176	ARHGAP27	Rho GTPase activating protein 27	Hs	11/03/2015	
201175	SH3D20	SH3 domain containing 20	Hs	11/03/2015	
145694	LOC145694	hypothetical protein LOC145694	Hs	11/03/2015	
1073	CFL2	cofilin 2 (muscle)	Hs	11/03/2015	
400099	LOC400099	hypothetical LOC400099	Hs	11/03/2015	
404785	POTEG	POTE ankyrin domain family, member G	Hs	11/03/2015	
130749	CPO	carboxypeptidase O	Hs	11/03/2015	
641451	SNORA19	small nucleolar RNA, H/ACA box 19	Hs	11/03/2015	
202865	C7orf33	chromosome 7 open reading frame 33	Hs	11/03/2015	
80148	PQLC1	PQ loop repeat containing 1	Hs	11/03/2015	
140462	ASB9	ankyrin repeat and SOCS box-containing 9	Hs	11/03/2015	
140461	ASB8	ankyrin repeat and SOCS box-containing 8	Hs	11/03/2015	
140460	ASB7	ankyrin repeat and SOCS box-containing 7	Hs	11/03/2015	
140467	ZNF358	zinc finger protein 358	Hs	11/03/2015	
140465	MYL6B	myosin, light chain 6B, alkali, smooth muscle and non-muscle	Hs	11/03/2015	
80143	RP5-1000E10.4	suppressor of IKK epsilon	Hs	11/03/2015	
80144	FRAS1	Fraser syndrome 1	Hs	11/03/2015	
80145	THOC7	THO complex 7 homolog (Drosophila)	Hs	11/03/2015	
80146	UXS1	UDP-glucuronate decarboxylase 1	Hs	11/03/2015	
283971	CLEC18C	C-type lectin domain family 18, member C	Hs	11/03/2015	
54838	C10orf26	chromosome 10 open reading frame 26	Hs	11/03/2015	
10357	HMGB1L1	high-mobility group box 1-like 1	Hs	11/03/2015	
10350	ABCA9	ATP-binding cassette, sub-family A (ABC1), member 9	Hs	11/03/2015	
10351	ABCA8	ATP-binding cassette, sub-family A (ABC1), member 8	Hs	11/03/2015	
10352	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	Hs	11/03/2015	
728137	TSPY3	testis specific protein, Y-linked 3	Hs	11/03/2015	
401577	LOC401577	Hypothetical protein LOC401577	Hs	11/03/2015	
6259	RYK	RYK receptor-like tyrosine kinase	Hs	11/03/2015	
6258	RXRG	retinoid X receptor, gamma	Hs	11/03/2015	
259173	ALS2CL	ALS2 C-terminal like	Hs	11/03/2015	
6253	RTN2	reticulon 2	Hs	11/03/2015	
6252	RTN1	reticulon 1	Hs	11/03/2015	
6251	RSU1	Ras suppressor protein 1	Hs	11/03/2015	
6257	RXRB	retinoid X receptor, beta	Hs	11/03/2015	
6256	RXRA	retinoid X receptor, alpha	Hs	11/03/2015	
125058	TBC1D16	TBC1 domain family, member 16	Hs	11/03/2015	
125050	RN7SK	RNA, 7SK small nuclear	Hs	11/03/2015	
832	CAPZB	capping protein (actin filament) muscle Z-line, beta	Hs	11/03/2015	
833	CARS	cysteinyl-tRNA synthetase	Hs	11/03/2015	
830	CAPZA2	capping protein (actin filament) muscle Z-line, alpha 2	Hs	11/03/2015	
836	CASP3	caspase 3, apoptosis-related cysteine peptidase	Hs	11/03/2015	
837	CASP4	caspase 4, apoptosis-related cysteine peptidase	Hs	11/03/2015	
834	CASP1	caspase 1, apoptosis-related cysteine peptidase (interleukin 1, beta, convertase)	Hs	11/03/2015	
835	CASP2	caspase 2, apoptosis-related cysteine peptidase	Hs	11/03/2015	
838	CASP5	caspase 5, apoptosis-related cysteine peptidase	Hs	11/03/2015	
839	CASP6	caspase 6, apoptosis-related cysteine peptidase	Hs	11/03/2015	
285343	C3orf23	chromosome 3 open reading frame 23	Hs	11/03/2015	
646486	FABP12	fatty acid binding protein 12	Hs	11/03/2015	
646484	LOC646484	hypothetical LOC646484	Hs	11/03/2015	
646482	LOC646482	hypothetical LOC646482	Hs	11/03/2015	
134111	FLJ25076	probable ubiquitin-conjugating enzyme E2 FLJ25076	Hs	11/03/2015	
653308	ASAH2B	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2B	Hs	11/03/2015	
728233	PI4KAP1	phosphatidylinositol 4-kinase, catalytic, alpha pseudogene 1	Hs	11/03/2015	
100130238	LOC100130238	hypothetical LOC100130238	Hs	11/03/2015	
100130233	LOC100130233	similar to NPM1 protein	Hs	11/03/2015	
728239	MAGED4	melanoma antigen family D, 4	Hs	11/03/2015	
80852	GRIP2	glutamate receptor interacting protein 2	Hs	11/03/2015	
80853	JHDM1D	jumonji C domain containing histone demethylase 1 homolog D (S. cerevisiae)	Hs	11/03/2015	
80851	SH3BP5L	SH3-binding domain protein 5-like	Hs	11/03/2015	
80856	KIAA1715	KIAA1715	Hs	11/03/2015	
80854	SETD7	SET domain containing (lysine methyltransferase) 7	Hs	11/03/2015	
399693	MGC50722	hypothetical MGC50722	Hs	11/03/2015	
391322	LOC391322	similar to D-dopachrome tautomerase	Hs	11/03/2015	
1728	NQO1	NAD(P)H dehydrogenase, quinone 1	Hs	11/03/2015	
1729	DIAPH1	diaphanous homolog 1 (Drosophila)	Hs	11/03/2015	
5245	PHB	prohibitin	Hs	11/03/2015	
1727	CYB5R3	cytochrome b5 reductase 3	Hs	11/03/2015	
1725	DHPS	deoxyhypusine synthase	Hs	11/03/2015	
5241	PGR	progesterone receptor	Hs	11/03/2015	
1723	DHODH	dihydroorotate dehydrogenase	Hs	11/03/2015	
5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	Hs	11/03/2015	
100127937	LOC100127937	hypothetical protein LOC100127937	Hs	11/03/2015	
162972	ZNF550	zinc finger protein 550	Hs	11/03/2015	
468	ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	Hs	11/03/2015	
162979	ZNF296	zinc finger protein 296	Hs	11/03/2015	
121274	ZNF641	zinc finger protein 641	Hs	11/03/2015	
207107	SFTA1P	surfactant associated 1 (pseudogene)	Hs	11/03/2015	
9454	HOMER3	homer homolog 3 (Drosophila)	Hs	11/03/2015	
284439	SLC25A42	solute carrier family 25, member 42	Hs	11/03/2015	
57017	COQ9	coenzyme Q9 homolog (S. cerevisiae)	Hs	11/03/2015	
283422	C12orf36	chromosome 12 open reading frame 36	Hs	11/03/2015	
283420	CLEC9A	C-type lectin domain family 9, member A	Hs	11/03/2015	
284433	OR10H5	olfactory receptor, family 10, subfamily H, member 5	Hs	11/03/2015	
282770	OR10AG1	olfactory receptor, family 10, subfamily AG, member 1	Hs	11/03/2015	
388152	LOC388152	hypothetical LOC388152	Hs	11/03/2015	
282775	OR5J2	olfactory receptor, family 5, subfamily J, member 2	Hs	11/03/2015	
57010	CABP4	calcium binding protein 4	Hs	11/03/2015	
100131541	UNQ6228	hypothetical LOC100131541	Hs	11/03/2015	
677814	SNORA31	small nucleolar RNA, H/ACA box 31	Hs	11/03/2015	
129607	CMPK2	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial	Hs	11/03/2015	
256472	TMEM151A	transmembrane protein 151A	Hs	11/03/2015	
55628	ZNF407	zinc finger protein 407	Hs	11/03/2015	
283284	IGSF22	immunoglobulin superfamily, member 22	Hs	11/03/2015	
112479	ERI2	exoribonuclease 2	Hs	11/03/2015	
728024	hCG_1640171	hCG1640171	Hs	11/03/2015	
7776	ZNF236	zinc finger protein 236	Hs	11/03/2015	
7775	ZNF232	zinc finger protein 232	Hs	11/03/2015	
7773	ZNF230	zinc finger protein 230	Hs	11/03/2015	
7772	ZNF229	zinc finger protein 229	Hs	11/03/2015	
255374	MBLAC1	metallo-beta-lactamase domain containing 1	Hs	11/03/2015	
7779	SLC30A1	solute carrier family 30 (zinc transporter), member 1	Hs	11/03/2015	
374928	ZNF773	zinc finger protein 773	Hs	11/03/2015	
389400	GFRAL	GDNF family receptor alpha like	Hs	11/03/2015	
84904	C9orf100	chromosome 9 open reading frame 100	Hs	11/03/2015	
84905	ZNF341	zinc finger protein 341	Hs	11/03/2015	
79048	SECISBP2	SECIS binding protein 2	Hs	11/03/2015	
645010	FLJ16126	hypothetical LOC645010	Hs	11/03/2015	
84909	C9orf3	chromosome 9 open reading frame 3	Hs	11/03/2015	
100169851	PATE3	prostate and testis expressed 3	Hs	11/03/2015	
728130	FAM22D	family with sequence similarity 22, member D	Hs	11/03/2015	
158326	FREM1	FRAS1 related extracellular matrix 1	Hs	11/03/2015	
81488	GRINL1A	glutamate receptor, ionotropic, N-methyl D-aspartate-like 1A	Hs	11/03/2015	
100132169	LOC100132169	similar to hCG1742852	Hs	11/03/2015	
100132167	LOC100132167	similar to hCG1993567	Hs	11/03/2015	
2550	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1	Hs	11/03/2015	
2551	GABPA	GA binding protein transcription factor, alpha subunit 60kDa	Hs	11/03/2015	
2553	GABPB1	GA binding protein transcription factor, beta subunit 1	Hs	11/03/2015	
2554	GABRA1	gamma-aminobutyric acid (GABA) A receptor, alpha 1	Hs	11/03/2015	
2555	GABRA2	gamma-aminobutyric acid (GABA) A receptor, alpha 2	Hs	11/03/2015	
2556	GABRA3	gamma-aminobutyric acid (GABA) A receptor, alpha 3	Hs	11/03/2015	
2557	GABRA4	gamma-aminobutyric acid (GABA) A receptor, alpha 4	Hs	11/03/2015	
2558	GABRA5	gamma-aminobutyric acid (GABA) A receptor, alpha 5	Hs	11/03/2015	
2559	GABRA6	gamma-aminobutyric acid (GABA) A receptor, alpha 6	Hs	11/03/2015	
116496	FAM129A	family with sequence similarity 129, member A	Hs	11/03/2015	
57232	ZNF630	zinc finger protein 630	Hs	11/03/2015	
100128265	LOC100128265	hypothetical protein LOC100128265	Hs	11/03/2015	
57231	SNX14	sorting nexin 14	Hs	11/03/2015	
57234	FAM91A2	family with sequence similarity 91, member A2	Hs	11/03/2015	
57235	KIAA0485	hypothetical LOC57235	Hs	11/03/2015	
386653	IL31	interleukin 31	Hs	11/03/2015	
100133781	LOC100133781	hypothetical protein LOC100133781	Hs	11/03/2015	
94134	ARHGAP12	Rho GTPase activating protein 12	Hs	11/03/2015	
730102	LOC730102	hypothetical protein LOC730102	Hs	11/03/2015	
94137	RP1L1	retinitis pigmentosa 1-like 1	Hs	11/03/2015	
100132788	LOC100132788	hypothetical protein LOC100132788	Hs	11/03/2015	
90624	LYRM7	Lyrm7 homolog (mouse)	Hs	11/03/2015	
90627	STARD13	StAR-related lipid transfer (START) domain containing 13	Hs	11/03/2015	
100132785	LOC100132785	similar to C21orf99 protein	Hs	11/03/2015	
100132787	LOC100132787	hypothetical protein LOC100132787	Hs	11/03/2015	
919	CD247	CD247 molecule	Hs	11/03/2015	
915	CD3D	CD3d molecule, delta (CD3-TCR complex)	Hs	11/03/2015	
9547	CXCL14	chemokine (C-X-C motif) ligand 14	Hs	11/03/2015	
917	CD3G	CD3g molecule, gamma (CD3-TCR complex)	Hs	11/03/2015	
916	CD3E	CD3e molecule, epsilon (CD3-TCR complex)	Hs	11/03/2015	
911	CD1C	CD1c molecule	Hs	11/03/2015	
910	CD1B	CD1b molecule	Hs	11/03/2015	
913	CD1E	CD1e molecule	Hs	11/03/2015	
912	CD1D	CD1d molecule	Hs	11/03/2015	
92960	PEX11G	peroxisomal biogenesis factor 11 gamma	Hs	11/03/2015	
64216	TFB2M	transcription factor B2, mitochondrial	Hs	11/03/2015	
64215	DNAJC1	DnaJ (Hsp40) homolog, subfamily C, member 1	Hs	11/03/2015	
64210	MMS19	MMS19 nucleotide excision repair homolog (S. cerevisiae)	Hs	11/03/2015	
64211	LHX5	LIM homeobox 5	Hs	11/03/2015	
64218	SEMA4A	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	Hs	11/03/2015	
64219	PJA1	praja ring finger 1	Hs	11/03/2015	
649137	ZSCAN5C	zinc finger and SCAN domain containing 5C	Hs	11/03/2015	
347516	DGAT2L6	diacylglycerol O-acyltransferase 2-like 6	Hs	11/03/2015	
347517	RAB41	RAB41, member RAS oncogene family	Hs	11/03/2015	
644732	LOC644732	similar to ATPase, Cu++ transporting, alpha polypeptide	Hs	11/03/2015	
55153	SDAD1	SDA1 domain containing 1	Hs	11/03/2015	
196740	C10orf72	chromosome 10 open reading frame 72	Hs	11/03/2015	
728911	CT45A2	cancer/testis antigen family 45, member A2	Hs	11/03/2015	
22948	CCT5	chaperonin containing TCP1, subunit 5 (epsilon)	Hs	11/03/2015	
22949	PTGR1	prostaglandin reductase 1	Hs	11/03/2015	
65264	UBE2Z	ubiquitin-conjugating enzyme E2Z	Hs	11/03/2015	
65265	C8orf33	chromosome 8 open reading frame 33	Hs	11/03/2015	
65266	WNK4	WNK lysine deficient protein kinase 4	Hs	11/03/2015	
79089	TMUB2	transmembrane and ubiquitin-like domain containing 2	Hs	11/03/2015	
79088	ZNF426	zinc finger protein 426	Hs	11/03/2015	
65267	WNK3	WNK lysine deficient protein kinase 3	Hs	11/03/2015	
56942	C16orf61	chromosome 16 open reading frame 61	Hs	11/03/2015	
79081	C11orf48	chromosome 11 open reading frame 48	Hs	11/03/2015	
79080	CCDC86	coiled-coil domain containing 86	Hs	11/03/2015	
79083	MLPH	melanophilin	Hs	11/03/2015	
440081	DDX12	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 12 (CHL1-like helicase homolog, S. cerevisiae)	Hs	11/03/2015	
79085	SLC25A23	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23	Hs	11/03/2015	
79084	WDR77	WD repeat domain 77	Hs	11/03/2015	
79087	ALG12	asparagine-linked glycosylation 12, alpha-1,6-mannosyltransferase homolog (S. cerevisiae)	Hs	11/03/2015	
79086	C19orf42	chromosome 19 open reading frame 42	Hs	11/03/2015	
79188	TMEM43	transmembrane protein 43	Hs	11/03/2015	
150160	CCT8L2	chaperonin containing TCP1, subunit 8 (theta)-like 2	Hs	11/03/2015	
644083	LOC644083	hypothetical LOC644083	Hs	11/03/2015	
100128040	LOC100128040	hypothetical protein LOC100128040	Hs	11/03/2015	
144017	LOC144017	hypothetical protein LOC144017	Hs	11/03/2015	
92579	G6PC3	glucose 6 phosphatase, catalytic, 3	Hs	11/03/2015	
439965	FAM35B2	family with sequence similarity 35, member B2	Hs	11/03/2015	
26648	OR7E24	olfactory receptor, family 7, subfamily E, member 24	Hs	11/03/2015	
145942	TMCO5A	transmembrane and coiled-coil domains 5A	Hs	11/03/2015	
145946	SPATA8	spermatogenesis associated 8	Hs	11/03/2015	
145945	LOC145945	hypothetical protein LOC145945	Hs	11/03/2015	
1447	CSN2	casein beta	Hs	11/03/2015	
1446	CSN1S1	casein alpha s1	Hs	11/03/2015	
1445	CSK	c-src tyrosine kinase	Hs	11/03/2015	
1444	CSHL1	chorionic somatomammotropin hormone-like 1	Hs	11/03/2015	
