GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
47 Ensembl source identifiers supplied in the input file:salmon_Module.txt
47 source identifiers meeting the filter linked to a Ensembl ID.
27 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 27 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Fc epsilon RI signaling pathway:KEGG-hsa04664	0	14	97	0.0	14.4329896907	-0.635032368622	1.0	1.0
B cell receptor signaling pathway:KEGG-hsa04662	0	14	100	0.0	14.0	-0.635032368622	1.0	1.0
VEGF signaling pathway:KEGG-hsa04370	0	15	88	0.0	17.0454545455	-0.657662504148	1.0	1.0
Rheumatoid arthritis:KEGG-hsa05323	0	15	191	0.0	7.85340314136	-0.657662504148	1.0	1.0
Osteoclast differentiation:KEGG-hsa04380	0	15	198	0.0	7.57575757576	-0.657662504148	1.0	1.0
Protein digestion and absorption:KEGG-hsa04974	0	16	98	0.0	16.3265306122	-0.679584219688	1.0	1.0
Cysteine and methionine metabolism:KEGG-hsa00270	0	16	39	0.0	41.0256410256	-0.679584219688	1.0	1.0
Inositol phosphate metabolism:KEGG-hsa00562	0	17	63	0.0	26.9841269841	-0.700864128284	1.0	1.0
Renal cell carcinoma:KEGG-hsa05211	0	18	85	0.0	21.1764705882	-0.721559148243	1.0	1.0
Glioma:KEGG-hsa05214	0	18	83	0.0	21.686746988	-0.721559148243	1.0	1.0
Chagas disease (American trypanosomiasis):KEGG-hsa05142	0	18	142	0.0	12.676056338	-0.721559148243	1.0	1.0
Vasopressin-regulated water reabsorption:KEGG-hsa04962	0	19	48	0.0	39.5833333333	-0.741718368242	0.689	1.0
T cell receptor signaling pathway:KEGG-hsa04660	0	19	138	0.0	13.768115942	-0.741718368242	0.6915	1.0
Fatty acid metabolism:KEGG-hsa00071	0	19	45	0.0	42.2222222222	-0.741718368242	0.663	1.0
Bile secretion:KEGG-hsa04976	0	19	75	0.0	25.3333333333	-0.741718368242	0.6885	1.0
RNA transport:KEGG-hsa03013	0	20	172	0.0	11.6279069767	-0.761384475209	0.6895	1.0
Phosphatidylinositol signaling system:KEGG-hsa04070	0	20	86	0.0	23.2558139535	-0.761384475209	0.667	1.0
Vibrio cholerae infection:KEGG-hsa05110	0	21	67	0.0	31.3432835821	-0.780594864046	0.6645	1.0
Natural killer cell mediated cytotoxicity:KEGG-hsa04650	0	21	409	0.0	5.13447432763	-0.780594864046	0.6665	1.0
ErbB signaling pathway:KEGG-hsa04012	0	23	102	0.0	22.5490196078	-0.81777667439	0.6645	1.0
Shigellosis:KEGG-hsa05131	0	24	68	0.0	35.2941176471	-0.835803448707	0.6495	1.0
Long-term depression:KEGG-hsa04730	0	24	79	0.0	30.3797468354	-0.835803448707	0.6775	1.0
Melanogenesis:KEGG-hsa04916	0	25	110	0.0	22.7272727273	-0.853486229484	0.6455	1.0
Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120	0	25	83	0.0	30.1204819277	-0.853486229484	0.65	1.0
Cardiac muscle contraction:KEGG-hsa04260	0	25	90	0.0	27.7777777778	-0.853486229484	0.646	1.0
Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961	0	26	52	0.0	50.0	-0.870846085062	0.6455	1.0
Insulin signaling pathway:KEGG-hsa04910	0	27	165	0.0	16.3636363636	-0.887902068419	0.638	1.0
Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	0	27	112	0.0	24.1071428571	-0.887902068419	0.6445	1.0
GnRH signaling pathway:KEGG-hsa04912	0	27	107	0.0	25.2336448598	-0.887902068419	0.6315	1.0
Adherens junction:KEGG-hsa04520	0	28	88	0.0	31.8181818182	-0.904671476746	0.619	1.0
Pathogenic Escherichia coli infection:KEGG-hsa05130	0	29	67	0.0	43.2835820896	-0.921170069605	0.632	1.0
Long-term potentiation:KEGG-hsa04720	0	29	76	0.0	38.1578947368	-0.921170069605	0.621	1.0
Salivary secretion:KEGG-hsa04970	0	30	96	0.0	31.25	-0.937412253438	0.622	1.0
Proteasome:KEGG-hsa03050	0	30	62	0.0	48.3870967742	-0.937412253438	0.619	1.0
Gastric acid secretion:KEGG-hsa04971	0	30	82	0.0	36.5853658537	-0.937412253438	0.6235	1.0
Wnt signaling pathway:KEGG-hsa04310	0	31	167	0.0	18.5628742515	-0.953411238592	0.651	1.0
Oocyte meiosis:KEGG-hsa04114	0	31	115	0.0	26.9565217391	-0.953411238592	0.6245	1.0
Dilated cardiomyopathy:KEGG-hsa05414	0	31	120	0.0	25.8333333333	-0.953411238592	0.643	1.0
