Ensembl ID	UniGene ID
ENSG00000143158	Hs.517768
ENSG00000143158	Hs.635673
ENSG00000143158	Hs.636120
ENSG00000143162	Hs.5710
ENSG00000143164	Hs.435741
ENSG00000143167	Hs.651244
ENSG00000143171	Hs.26550
ENSG00000143178	Hs.716656
ENSG00000143179	Hs.597454
ENSG00000143183	Hs.31498
ENSG00000143183	Hs.93832
ENSG00000143184	Hs.546295
ENSG00000143190	Hs.283402
ENSG00000143190	Hs.599861
ENSG00000143190	Hs.617075
ENSG00000143194	Hs.651245
ENSG00000143195	Hs.133153
ENSG00000143195	Hs.444835
ENSG00000143195	Hs.600609
ENSG00000143195	Hs.637053
ENSG00000143195	Hs.730291
ENSG00000143196	Hs.80552
ENSG00000143198	Hs.675411
ENSG00000143199	Hs.320892
ENSG00000143207	Hs.523744
ENSG00000143207	Hs.607534
ENSG00000143207	Hs.670708
ENSG00000143217	Hs.492490
ENSG00000143222	Hs.301412
ENSG00000143222	Hs.568499
ENSG00000143226	Hs.352642
ENSG00000143226	Hs.656750
ENSG00000143226	Hs.691115
ENSG00000143226	Hs.717076
ENSG00000143228	Hs.613221
ENSG00000143228	Hs.651950
ENSG00000143248	Hs.24950
ENSG00000143248	Hs.623400
ENSG00000143252	Hs.444472
ENSG00000143252	Hs.534593
ENSG00000143252	Hs.600342
ENSG00000143252	Hs.603084
ENSG00000143252	Hs.610164
ENSG00000143252	Hs.632231
ENSG00000143252	Hs.638868
ENSG00000143252	Hs.711955
ENSG00000143257	Hs.349642
ENSG00000143258	Hs.8015
ENSG00000143278	Hs.435782
ENSG00000143294	Hs.516948
ENSG00000143294	Hs.609662
ENSG00000143294	Hs.678281
ENSG00000143297	Hs.415950
ENSG00000143303	Hs.512597
ENSG00000143303	Hs.628990
ENSG00000143303	Hs.687140
ENSG00000143303	Hs.690366
ENSG00000143315	Hs.552810
ENSG00000143318	Hs.632476
ENSG00000143319	Hs.301904
ENSG00000143321	Hs.743948
ENSG00000143322	Hs.159472
ENSG00000143322	Hs.614321
ENSG00000143322	Hs.630545
ENSG00000143324	Hs.227656
ENSG00000143324	Hs.598681
ENSG00000143324	Hs.608150
ENSG00000143324	Hs.623603
ENSG00000143333	Hs.413297
ENSG00000143337	Hs.162195
ENSG00000143337	Hs.496459
ENSG00000143337	Hs.537779
ENSG00000143337	Hs.554370
ENSG00000143337	Hs.738258
ENSG00000143340	Hs.729631
ENSG00000143341	Hs.58877
ENSG00000143344	Hs.497148
ENSG00000143344	Hs.597857
ENSG00000143353	Hs.657617
ENSG00000143353	Hs.694562
ENSG00000143355	Hs.442578
ENSG00000143355	Hs.553998
ENSG00000143355	Hs.614537
ENSG00000143355	Hs.675084
ENSG00000143355	Hs.739524
ENSG00000143363	Hs.745375
ENSG00000143363	Hs.78524
ENSG00000143365	Hs.256022
ENSG00000143367	Hs.489922
ENSG00000143369	Hs.81071
ENSG00000143373	Hs.186756
ENSG00000143373	Hs.225083
ENSG00000143374	Hs.288974
ENSG00000143375	Hs.18376
ENSG00000143375	Hs.705768
ENSG00000143376	Hs.192326
ENSG00000143376	Hs.628034
ENSG00000143376	Hs.708792
ENSG00000143379	Hs.643565
ENSG00000143382	Hs.516243
ENSG00000143384	Hs.540402
ENSG00000143384	Hs.623586
ENSG00000143384	Hs.632486
ENSG00000143387	Hs.632466
ENSG00000143387	Hs.729184
ENSG00000143390	Hs.632472
ENSG00000143390	Hs.715129
ENSG00000143393	Hs.607923
ENSG00000143398	Hs.600845
ENSG00000143398	Hs.661888
ENSG00000143398	Hs.676966
ENSG00000143398	Hs.707446
ENSG00000143398	Hs.731305
ENSG00000143401	Hs.656466
ENSG00000143401	Hs.715080
ENSG00000143412	Hs.3346
ENSG00000143416	Hs.632460
ENSG00000143418	Hs.744017
ENSG00000143420	Hs.602550
ENSG00000143420	Hs.637149
ENSG00000143420	Hs.708639
ENSG00000143429	Hs.657714
ENSG00000143429	Hs.744183
ENSG00000143434	Hs.516316
ENSG00000143434	Hs.713961
ENSG00000143437	Hs.632446
ENSG00000143437	Hs.708574
ENSG00000143442	Hs.489873
ENSG00000143442	Hs.715007
ENSG00000143443	Hs.549171
ENSG00000143450	Hs.587578
ENSG00000143450	Hs.713789
ENSG00000143452	Hs.298312
ENSG00000143457	Hs.203699
ENSG00000143458	Hs.352549
ENSG00000143458	Hs.537866
ENSG00000143458	Hs.603305
ENSG00000143458	Hs.654699
ENSG00000143458	Hs.737053
ENSG00000143458	Hs.741953
ENSG00000143469	Hs.621164
ENSG00000143469	Hs.630129
ENSG00000143469	Hs.658866
ENSG00000143473	Hs.553187
ENSG00000143476	Hs.606773
ENSG00000143476	Hs.656473
ENSG00000143479	Hs.164267
ENSG00000143486	Hs.497581
ENSG00000143486	Hs.733293
ENSG00000143493	Hs.369285
ENSG00000143493	Hs.629852
ENSG00000143494	Hs.603516
ENSG00000143494	Hs.604384
ENSG00000143494	Hs.617696
ENSG00000143494	Hs.96885
ENSG00000143498	Hs.153088
ENSG00000143498	Hs.736238
ENSG00000143499	Hs.731769
ENSG00000143502	Hs.497841
ENSG00000143507	Hs.497822
ENSG00000143507	Hs.596984
ENSG00000143512	Hs.123515
ENSG00000143512	Hs.665660
ENSG00000143514	Hs.523968
ENSG00000143514	Hs.708253
ENSG00000143515	Hs.435700
ENSG00000143520	Hs.156124
ENSG00000143536	Hs.242057
ENSG00000143537	Hs.312098
ENSG00000143545	Hs.151536
ENSG00000143549	Hs.625550
ENSG00000143549	Hs.644306
ENSG00000143552	Hs.67639
ENSG00000143554	Hs.438723
ENSG00000143569	Hs.490551
ENSG00000143569	Hs.735471
ENSG00000143570	Hs.744466
ENSG00000143570	Hs.7854
ENSG00000143578	Hs.372924
ENSG00000143590	Hs.516656
ENSG00000143595	Hs.259048
ENSG00000143603	Hs.490765
ENSG00000143612	Hs.287471
ENSG00000143614	Hs.4779
ENSG00000143614	Hs.596854
ENSG00000143621	Hs.688332
ENSG00000143621	Hs.75117
ENSG00000143622	Hs.491234
ENSG00000143622	Hs.597041
ENSG00000143622	Hs.707578
ENSG00000143622	Hs.708609
ENSG00000143624	Hs.516522
ENSG00000143624	Hs.656918
ENSG00000143624	Hs.734455
ENSG00000143627	Hs.670128
ENSG00000143627	Hs.95990
ENSG00000143630	Hs.679926
ENSG00000143630	Hs.706960
ENSG00000143631	Hs.654510
ENSG00000143632	Hs.1288
ENSG00000143633	Hs.556017
ENSG00000143633	Hs.743464
ENSG00000143641	Hs.743964
ENSG00000143643	Hs.424788
ENSG00000143653	Hs.498397
ENSG00000143653	Hs.601016
ENSG00000143669	Hs.532411
ENSG00000143674	Hs.547779
ENSG00000143674	Hs.617078
ENSG00000143702	Hs.533635
ENSG00000143702	Hs.707587
ENSG00000143702	Hs.721765
ENSG00000143702	Hs.722770
ENSG00000143702	Hs.733787
ENSG00000143740	Hs.325081
ENSG00000143740	Hs.624960
ENSG00000143748	Hs.497867
ENSG00000143751	Hs.520192
ENSG00000143753	Hs.299878
ENSG00000143756	Hs.606626
ENSG00000143756	Hs.64691
ENSG00000143756	Hs.713992
ENSG00000143768	Hs.520187
ENSG00000143768	Hs.613871
ENSG00000143771	Hs.599545
ENSG00000143771	Hs.736661
ENSG00000143772	Hs.528087
ENSG00000143772	Hs.743604
ENSG00000143774	Hs.602494
ENSG00000143776	Hs.35433
ENSG00000143776	Hs.604610
ENSG00000143776	Hs.605778
ENSG00000143776	Hs.623470
ENSG00000143786	Hs.731723
ENSG00000143793	Hs.445952
ENSG00000143793	Hs.624095
ENSG00000143793	Hs.627198
ENSG00000143793	Hs.745295
ENSG00000143797	Hs.467634
ENSG00000143797	Hs.593538
ENSG00000143797	Hs.635628
ENSG00000143797	Hs.699900
ENSG00000143799	Hs.177766
ENSG00000143799	Hs.611340
ENSG00000143801	Hs.25363
ENSG00000143811	Hs.654718
ENSG00000143815	Hs.435166
ENSG00000143815	Hs.735694
ENSG00000143819	Hs.741803
ENSG00000143819	Hs.89649
ENSG00000143839	Hs.3210
ENSG00000143842	Hs.201671
ENSG00000143845	Hs.497469
ENSG00000143847	Hs.153648
ENSG00000143847	Hs.691002
ENSG00000143850	Hs.253146
ENSG00000143850	Hs.604151
ENSG00000143850	Hs.609334
ENSG00000143851	Hs.402773
ENSG00000143851	Hs.733059
ENSG00000143851	Hs.740150
ENSG00000143858	Hs.25422
ENSG00000143862	Hs.497399
ENSG00000143867	Hs.123933
ENSG00000143867	Hs.605113
ENSG00000143869	Hs.447688
ENSG00000143870	Hs.212102
ENSG00000143870	Hs.739130
ENSG00000143870	Hs.739169
ENSG00000143870	Hs.739363
ENSG00000143878	Hs.502876
ENSG00000143889	Hs.445497
ENSG00000143891	Hs.435012
ENSG00000143891	Hs.596752
ENSG00000143919	Hs.468349
ENSG00000143919	Hs.594388
ENSG00000143919	Hs.677439
ENSG00000143921	Hs.413931
ENSG00000143924	Hs.713173
ENSG00000143924	Hs.719429
ENSG00000143924	Hs.720456
ENSG00000143933	Hs.627866
ENSG00000143933	Hs.718686
ENSG00000143951	Hs.414952
ENSG00000143951	Hs.664862
ENSG00000143952	Hs.622051
ENSG00000143954	Hs.447084
ENSG00000143954	Hs.742463
ENSG00000143970	Hs.119815
ENSG00000143970	Hs.605448
ENSG00000143970	Hs.714500
ENSG00000143970	Hs.722329
ENSG00000143971	Hs.353022
ENSG00000143994	Hs.375791
ENSG00000143995	Hs.648469
ENSG00000143995	Hs.661871
ENSG00000144015	Hs.232026
ENSG00000144015	Hs.589730
ENSG00000144015	Hs.723811
ENSG00000144028	Hs.246112
ENSG00000144028	Hs.609834
ENSG00000144028	Hs.612595
ENSG00000144029	Hs.655259
ENSG00000144031	Hs.512744
ENSG00000144034	Hs.157401
ENSG00000144036	Hs.303454
ENSG00000144036	Hs.596788
ENSG00000144036	Hs.607426
ENSG00000144043	Hs.516087
ENSG00000144045	Hs.191705
ENSG00000144048	Hs.14611
ENSG00000144048	Hs.608525
ENSG00000144057	Hs.609912
ENSG00000144057	Hs.98265
ENSG00000144061	Hs.280388
ENSG00000144063	Hs.185055
ENSG00000144063	Hs.729715
ENSG00000144115	Hs.740434
ENSG00000144118	Hs.731896
ENSG00000144119	Hs.433493
ENSG00000144130	Hs.589714
ENSG00000144134	Hs.446425
ENSG00000144136	Hs.187946
ENSG00000144136	Hs.729866
ENSG00000144152	Hs.437696
ENSG00000144161	Hs.418416
ENSG00000144161	Hs.658218
ENSG00000144182	Hs.685390
ENSG00000144182	Hs.719172
ENSG00000144182	Hs.739177
ENSG00000144191	Hs.234785
ENSG00000144199	Hs.567723
ENSG00000144199	Hs.733978
ENSG00000144218	Hs.444414
ENSG00000144218	Hs.594762
ENSG00000144218	Hs.617645
ENSG00000144224	Hs.591242
ENSG00000144224	Hs.595471
ENSG00000144224	Hs.714555
ENSG00000144228	Hs.333297
ENSG00000144228	Hs.707088
ENSG00000144229	Hs.68533
ENSG00000144230	Hs.46453
ENSG00000144231	Hs.715348
ENSG00000144231	Hs.742327
ENSG00000144233	Hs.546449
ENSG00000144233	Hs.595387
ENSG00000144233	Hs.603407
ENSG00000144233	Hs.707178
ENSG00000144278	Hs.470277
ENSG00000144278	Hs.624517
ENSG00000144283	Hs.407580
ENSG00000144283	Hs.712878
ENSG00000144285	Hs.22654
ENSG00000144285	Hs.740081
ENSG00000144290	Hs.333958
ENSG00000144290	Hs.623881
ENSG00000144290	Hs.692703
ENSG00000144290	Hs.713438
ENSG00000144306	Hs.470679
ENSG00000144320	Hs.209561
ENSG00000144320	Hs.595566
ENSG00000144320	Hs.707477
ENSG00000144331	Hs.655005
ENSG00000144339	Hs.144513
ENSG00000144354	Hs.470654
ENSG00000144354	Hs.630838
ENSG00000144355	Hs.407015
ENSG00000144355	Hs.613853
ENSG00000144355	Hs.625055
ENSG00000144357	Hs.379548
ENSG00000144362	Hs.733554
ENSG00000144362	Hs.745233
ENSG00000144366	Hs.470887
ENSG00000144366	Hs.595546
ENSG00000144366	Hs.712910
ENSG00000144369	Hs.28872
ENSG00000144381	Hs.581438
ENSG00000144381	Hs.655390
ENSG00000144395	Hs.132519
ENSG00000144401	Hs.608268
ENSG00000144401	Hs.664764
ENSG00000144406	Hs.396201
ENSG00000144407	Hs.580599
ENSG00000144410	Hs.684103
ENSG00000144426	Hs.619414
ENSG00000144426	Hs.648846
ENSG00000144426	Hs.735547
ENSG00000144445	Hs.591638
ENSG00000144445	Hs.734255
ENSG00000144452	Hs.134585
ENSG00000144455	Hs.350475
ENSG00000144455	Hs.665943
ENSG00000144460	Hs.224409
ENSG00000144460	Hs.471504
ENSG00000144468	Hs.471514
ENSG00000144468	Hs.700221
ENSG00000144468	Hs.700965
ENSG00000144481	Hs.366053
ENSG00000144481	Hs.607730
ENSG00000144488	Hs.127724
ENSG00000144504	Hs.656615
ENSG00000144504	Hs.739279
ENSG00000144524	Hs.335061
ENSG00000144524	Hs.734190
ENSG00000144535	Hs.601605
ENSG00000144535	Hs.732236
ENSG00000144550	Hs.121335
ENSG00000144554	Hs.208388
ENSG00000144554	Hs.682425
ENSG00000144566	Hs.475663
ENSG00000144567	Hs.516707
ENSG00000144579	Hs.444468
ENSG00000144579	Hs.715312
ENSG00000144580	Hs.703862
ENSG00000144583	Hs.170388
ENSG00000144589	Hs.22410
ENSG00000144591	Hs.27059
ENSG00000144596	Hs.517819
ENSG00000144597	Hs.474479
ENSG00000144597	Hs.692396
ENSG00000144597	Hs.716733
ENSG00000144619	Hs.298705
ENSG00000144619	Hs.626418
ENSG00000144619	Hs.730404
ENSG00000144635	Hs.529495
ENSG00000144635	Hs.625257
ENSG00000144642	Hs.221436
ENSG00000144642	Hs.594906
ENSG00000144642	Hs.621040
ENSG00000144642	Hs.705969
ENSG00000144642	Hs.745473
ENSG00000144644	Hs.657052
ENSG00000144645	Hs.611744
ENSG00000144645	Hs.641326
ENSG00000144647	Hs.606173
ENSG00000144647	Hs.745002
ENSG00000144649	Hs.717267
ENSG00000144649	Hs.729533
ENSG00000144655	Hs.370950
ENSG00000144655	Hs.593205
ENSG00000144659	Hs.369615
ENSG00000144659	Hs.606636
ENSG00000144668	Hs.113157
ENSG00000144671	Hs.165559
ENSG00000144674	Hs.344151
ENSG00000144674	Hs.595282
ENSG00000144677	Hs.475963
ENSG00000144677	Hs.618987
ENSG00000144677	Hs.685189
ENSG00000144677	Hs.685190
ENSG00000144677	Hs.731616
ENSG00000144711	Hs.475506
ENSG00000144711	Hs.607511
ENSG00000144712	Hs.343664
ENSG00000144713	Hs.265174
ENSG00000144713	Hs.711399
ENSG00000144724	Hs.594755
ENSG00000144724	Hs.595541
ENSG00000144724	Hs.605814
ENSG00000144730	Hs.150725
ENSG00000144736	Hs.606584
ENSG00000144736	Hs.660847
ENSG00000144736	Hs.714543
ENSG00000144741	Hs.379386
ENSG00000144741	Hs.648522
ENSG00000144744	Hs.154320
ENSG00000144744	Hs.625115
ENSG00000144746	Hs.518060
ENSG00000144746	Hs.745255
ENSG00000144747	Hs.267632
ENSG00000144747	Hs.598046
ENSG00000144747	Hs.694341
ENSG00000144749	Hs.518055
ENSG00000144771	Hs.591668
ENSG00000144791	Hs.193370
ENSG00000144791	Hs.665096
ENSG00000144792	Hs.646854
ENSG00000144792	Hs.733134
ENSG00000144802	Hs.319171
ENSG00000144802	Hs.706101
ENSG00000144810	Hs.654548
ENSG00000144810	Hs.740613
ENSG00000144810	Hs.740617
ENSG00000144815	Hs.595933
ENSG00000144815	Hs.600416
ENSG00000144815	Hs.608275
ENSG00000144820	Hs.334511
ENSG00000144821	Hs.731060
ENSG00000144824	Hs.603252
ENSG00000144824	Hs.708546
ENSG00000144824	Hs.726782
ENSG00000144824	Hs.732215
ENSG00000144827	Hs.745285
ENSG00000144834	Hs.169330
ENSG00000144837	Hs.437451
ENSG00000144837	Hs.714096
ENSG00000144840	Hs.444360
ENSG00000144843	Hs.99884
ENSG00000144847	Hs.112873
ENSG00000144848	Hs.477126
ENSG00000144848	Hs.639931
ENSG00000144852	Hs.7303
ENSG00000144857	Hs.591318
ENSG00000144857	Hs.739087
ENSG00000144867	Hs.12152
ENSG00000144867	Hs.707804
ENSG00000144868	Hs.191616
ENSG00000144891	Hs.477887
ENSG00000144891	Hs.734649
ENSG00000144891	Hs.744837
ENSG00000144893	Hs.665544
ENSG00000144893	Hs.666253
ENSG00000144893	Hs.744234
ENSG00000144895	Hs.655782
ENSG00000144908	Hs.434435
ENSG00000144908	Hs.706316
ENSG00000144908	Hs.742339
ENSG00000144909	Hs.477440
ENSG00000144909	Hs.701305
ENSG00000144935	Hs.606175
ENSG00000144935	Hs.614210
ENSG00000144959	Hs.444099
ENSG00000144959	Hs.595231
ENSG00000144962	Hs.444236
ENSG00000145002	Hs.458413
ENSG00000145012	Hs.604692
ENSG00000145012	Hs.607335
ENSG00000145012	Hs.717827
ENSG00000145012	Hs.720220
ENSG00000145014	Hs.478729
ENSG00000145016	Hs.478868
ENSG00000145016	Hs.602423
ENSG00000145016	Hs.660308
ENSG00000145020	Hs.102
ENSG00000145022	Hs.517962
ENSG00000145022	Hs.739127
ENSG00000145029	Hs.191460
ENSG00000145040	Hs.631914
ENSG00000145041	Hs.716623
ENSG00000145063	Hs.329841
ENSG00000145075	Hs.712820
ENSG00000145075	Hs.734332
ENSG00000145075	Hs.734668
ENSG00000145087	Hs.477315
ENSG00000145088	Hs.732120
ENSG00000145103	Hs.98484
ENSG00000145107	Hs.733264
ENSG00000145113	Hs.369646
ENSG00000145147	Hs.29802
ENSG00000145147	Hs.734185
ENSG00000145191	Hs.283551
ENSG00000145191	Hs.608550
ENSG00000145192	Hs.324746
ENSG00000145194	Hs.146161
ENSG00000145194	Hs.745407
ENSG00000145198	Hs.584997
ENSG00000145214	Hs.584858
ENSG00000145216	Hs.624245
ENSG00000145217	Hs.658244
ENSG00000145217	Hs.669836
ENSG00000145220	Hs.425427
ENSG00000145241	Hs.479867
ENSG00000145241	Hs.623835
ENSG00000145241	Hs.642389
ENSG00000145242	Hs.606331
ENSG00000145242	Hs.654492
ENSG00000145244	Hs.518618
ENSG00000145244	Hs.604887
ENSG00000145246	Hs.437241
ENSG00000145246	Hs.601129
ENSG00000145247	Hs.95835
ENSG00000145248	Hs.132591
ENSG00000145283	Hs.452996
ENSG00000145284	Hs.379191
ENSG00000145284	Hs.702881
ENSG00000145287	Hs.546392
ENSG00000145287	Hs.653720
ENSG00000145293	Hs.18442
ENSG00000145293	Hs.603889
ENSG00000145309	Hs.120316
ENSG00000145321	Hs.418497
ENSG00000145331	Hs.380412
ENSG00000145332	Hs.106601
ENSG00000145332	Hs.640234
ENSG00000145335	Hs.21374
ENSG00000145335	Hs.604559
ENSG00000145337	Hs.26136
ENSG00000145337	Hs.743393
ENSG00000145348	Hs.292986
ENSG00000145348	Hs.723703
ENSG00000145349	Hs.636420
ENSG00000145349	Hs.708073
ENSG00000145358	Hs.480378
ENSG00000145358	Hs.627076
ENSG00000145362	Hs.599220
ENSG00000145362	Hs.620557
ENSG00000145362	Hs.620813
ENSG00000145365	Hs.310640
ENSG00000145365	Hs.626166
ENSG00000145375	Hs.709648
ENSG00000145384	Hs.282265
ENSG00000145386	Hs.58974
ENSG00000145388	Hs.171397
ENSG00000145388	Hs.596872
ENSG00000145388	Hs.612520
ENSG00000145388	Hs.657806
ENSG00000145388	Hs.745170
ENSG00000145390	Hs.431081
ENSG00000145390	Hs.595368
ENSG00000145390	Hs.600135
ENSG00000145391	Hs.480792
ENSG00000145391	Hs.595666
ENSG00000145391	Hs.618879
ENSG00000145391	Hs.685116
ENSG00000145391	Hs.706992
ENSG00000145414	Hs.129095
ENSG00000145416	Hs.592804
ENSG00000145416	Hs.595167
ENSG00000145416	Hs.603066
ENSG00000145416	Hs.632596
ENSG00000145423	Hs.481022
ENSG00000145425	Hs.606561
ENSG00000145425	Hs.710718
ENSG00000145428	Hs.388364
ENSG00000145431	Hs.566038
ENSG00000145431	Hs.570855
ENSG00000145431	Hs.600482
ENSG00000145439	Hs.659311
ENSG00000145439	Hs.734704
ENSG00000145451	Hs.413099
ENSG00000145451	Hs.554452
ENSG00000145451	Hs.710412
ENSG00000145451	Hs.710910
ENSG00000145476	Hs.587231
ENSG00000145495	Hs.432862
ENSG00000145495	Hs.595061
ENSG00000145495	Hs.618382
ENSG00000145495	Hs.622127
ENSG00000145495	Hs.743802
ENSG00000145526	Hs.317632
ENSG00000145526	Hs.600289
ENSG00000145536	Hs.619000
ENSG00000145536	Hs.661915
ENSG00000145545	Hs.552
ENSG00000145545	Hs.618502
ENSG00000145555	Hs.597126
ENSG00000145555	Hs.701587
ENSG00000145569	Hs.155085
ENSG00000145569	Hs.593998
ENSG00000145569	Hs.598242
ENSG00000145569	Hs.710400
ENSG00000145592	Hs.668276
ENSG00000145592	Hs.731513
ENSG00000145592	Hs.733418
ENSG00000145592	Hs.80545
ENSG00000145604	Hs.23348
ENSG00000145604	Hs.658694
ENSG00000145623	Hs.120658
ENSG00000145623	Hs.658389
ENSG00000145626	Hs.164153
ENSG00000145626	Hs.254699
ENSG00000145626	Hs.630057
ENSG00000145632	Hs.398157
ENSG00000145642	Hs.591776
ENSG00000145675	Hs.132225
ENSG00000145675	Hs.592983
ENSG00000145675	Hs.604502
ENSG00000145681	Hs.2799
ENSG00000145685	Hs.670094
ENSG00000145685	Hs.688005
ENSG00000145685	Hs.689060
ENSG00000145685	Hs.79299
ENSG00000145687	Hs.102735
ENSG00000145687	Hs.290856
ENSG00000145687	Hs.592798
ENSG00000145687	Hs.596063
ENSG00000145687	Hs.617364
ENSG00000145687	Hs.713886
ENSG00000145692	Hs.713723
ENSG00000145692	Hs.80756
ENSG00000145700	Hs.482533
ENSG00000145700	Hs.603561
ENSG00000145703	Hs.291030
ENSG00000145708	Hs.115617
ENSG00000145708	Hs.732643
ENSG00000145715	Hs.664080
ENSG00000145721	Hs.656702
ENSG00000145723	Hs.24088
ENSG00000145725	Hs.135492
ENSG00000145725	Hs.212046
ENSG00000145725	Hs.561470
ENSG00000145725	Hs.630465
ENSG00000145730	Hs.369430
ENSG00000145730	Hs.707043
ENSG00000145730	Hs.738567
ENSG00000145734	Hs.258272
ENSG00000145736	Hs.191356
ENSG00000145736	Hs.609135
ENSG00000145736	Hs.623939
ENSG00000145740	Hs.631975
ENSG00000145741	Hs.567241
ENSG00000145743	Hs.596830
ENSG00000145743	Hs.657225
ENSG00000145743	Hs.706199
ENSG00000145757	Hs.50499
ENSG00000145777	Hs.389874
ENSG00000145777	Hs.612063
ENSG00000145779	Hs.406106
ENSG00000145779	Hs.547682
ENSG00000145779	Hs.619395
ENSG00000145779	Hs.640355
ENSG00000145779	Hs.656274
ENSG00000145779	Hs.733816
ENSG00000145780	Hs.47367
ENSG00000145780	Hs.595141
ENSG00000145780	Hs.597539
ENSG00000145781	Hs.603323
ENSG00000145781	Hs.732455
ENSG00000145782	Hs.712772
ENSG00000145782	Hs.737358
ENSG00000145794	Hs.438709
ENSG00000145808	Hs.23751
ENSG00000145808	Hs.596004
ENSG00000145817	Hs.372050
ENSG00000145819	Hs.610471
ENSG00000145819	Hs.713808
ENSG00000145824	Hs.483444
ENSG00000145824	Hs.599465
ENSG00000145826	Hs.512580
ENSG00000145832	Hs.720329
ENSG00000145833	Hs.406549
ENSG00000145833	Hs.605069
ENSG00000145850	Hs.334907
ENSG00000145860	Hs.349306
ENSG00000145860	Hs.744719
ENSG00000145861	Hs.110062
ENSG00000145863	Hs.739529
ENSG00000145863	Hs.90791
ENSG00000145864	Hs.303527
ENSG00000145864	Hs.626335
ENSG00000145868	Hs.483772
ENSG00000145868	Hs.671455
ENSG00000145868	Hs.702815
ENSG00000145879	Hs.244569
ENSG00000145882	Hs.644397
ENSG00000145882	Hs.717109
ENSG00000145888	Hs.121490
ENSG00000145901	Hs.355141
ENSG00000145901	Hs.719365
ENSG00000145907	Hs.30980
ENSG00000145907	Hs.3353
ENSG00000145907	Hs.587054
ENSG00000145907	Hs.595645
ENSG00000145907	Hs.600794
ENSG00000145907	Hs.660566
ENSG00000145907	Hs.684144
ENSG00000145907	Hs.699092
ENSG00000145907	Hs.707858
ENSG00000145908	Hs.134885
ENSG00000145911	Hs.101761
ENSG00000145916	Hs.27222
ENSG00000145916	Hs.635898
ENSG00000145919	Hs.425091
ENSG00000145920	Hs.193235
ENSG00000145934	Hs.631957
ENSG00000145936	Hs.484099
ENSG00000145936	Hs.667096
ENSG00000145945	Hs.140944
ENSG00000145949	Hs.127830
ENSG00000145975	Hs.602686
ENSG00000145975	Hs.657342
ENSG00000145979	Hs.484678
ENSG00000145979	Hs.736993
ENSG00000145990	Hs.435694
ENSG00000145990	Hs.484686
ENSG00000145990	Hs.593631
ENSG00000145990	Hs.626285
ENSG00000145996	Hs.657604
ENSG00000145996	Hs.678078
ENSG00000146001	Hs.676071
ENSG00000146005	Hs.21963
ENSG00000146006	Hs.656653
ENSG00000146006	Hs.664591
ENSG00000146006	Hs.670604
ENSG00000146006	Hs.678651
ENSG00000146007	Hs.350194
ENSG00000146013	Hs.58042
ENSG00000146021	Hs.655084
ENSG00000146038	Hs.61345
ENSG00000146038	Hs.618980
ENSG00000146039	Hs.282931
ENSG00000146039	Hs.606644
ENSG00000146047	Hs.624410
ENSG00000146049	Hs.697888
ENSG00000146049	Hs.733896
ENSG00000146054	Hs.487412
ENSG00000146054	Hs.641172
ENSG00000146063	Hs.441488
ENSG00000146063	Hs.681300
ENSG00000146066	Hs.657346
ENSG00000146067	Hs.484289
ENSG00000146070	Hs.584823
ENSG00000146083	Hs.434888
ENSG00000146083	Hs.614518
ENSG00000146085	Hs.485527
ENSG00000146085	Hs.598713
ENSG00000146085	Hs.653296
ENSG00000146090	Hs.190559
ENSG00000146094	Hs.720849
ENSG00000146109	Hs.254406
ENSG00000146109	Hs.596815
ENSG00000146109	Hs.615225
ENSG00000146112	Hs.101150
ENSG00000146122	Hs.357128
ENSG00000146143	Hs.654580
ENSG00000146143	Hs.682700
ENSG00000146143	Hs.744265
ENSG00000146147	Hs.591803
ENSG00000146151	Hs.147054
ENSG00000146151	Hs.662317
ENSG00000146166	Hs.604302
ENSG00000146166	Hs.609918
ENSG00000146192	Hs.509664
ENSG00000146197	Hs.606027
ENSG00000146197	Hs.614081
ENSG00000146197	Hs.624281
ENSG00000146197	Hs.640350
ENSG00000146205	Hs.163909
ENSG00000146216	Hs.485436
ENSG00000146221	Hs.189183
ENSG00000146223	Hs.520133
ENSG00000146223	Hs.623583
ENSG00000146223	Hs.639520
ENSG00000146232	Hs.458276
ENSG00000146233	Hs.387367
ENSG00000146233	Hs.606006
ENSG00000146242	Hs.597045
ENSG00000146242	Hs.71947
ENSG00000146242	Hs.82128
ENSG00000146243	Hs.630769
ENSG00000146243	Hs.656212
ENSG00000146243	Hs.658279
ENSG00000146243	Hs.690105
ENSG00000146247	Hs.511817
ENSG00000146247	Hs.737814
ENSG00000146250	Hs.98381
ENSG00000146263	Hs.444292
ENSG00000146263	Hs.598926
ENSG00000146263	Hs.641979
ENSG00000146267	Hs.573245
ENSG00000146276	Hs.99927
ENSG00000146278	Hs.713781
ENSG00000146278	Hs.75969
ENSG00000146281	Hs.356247
ENSG00000146282	Hs.485910
ENSG00000146285	Hs.486109
ENSG00000146285	Hs.629466
ENSG00000146350	Hs.121396
ENSG00000146350	Hs.612204
ENSG00000146350	Hs.738569
ENSG00000146352	Hs.486361
ENSG00000146352	Hs.486362
