Ensembl ID	Vega_gene ID
ENSG00000105668	OTTHUMG00000048115
ENSG00000105669	OTTHUMG00000183052
ENSG00000105671	OTTHUMG00000182994
ENSG00000105672	OTTHUMG00000150545
ENSG00000105675	OTTHUMG00000048106
ENSG00000105676	OTTHUMG00000169271
ENSG00000105677	OTTHUMG00000048105
ENSG00000105679	OTTHUMG00000182298
ENSG00000105694	OTTHUMG00000180543
ENSG00000105695	OTTHUMG00000183296
ENSG00000105696	OTTHUMG00000183113
ENSG00000105697	OTTHUMG00000183295
ENSG00000105698	OTTHUMG00000183182
ENSG00000105699	OTTHUMG00000183142
ENSG00000105700	OTTHUMG00000183107
ENSG00000105701	OTTHUMG00000183368
ENSG00000105705	OTTHUMG00000182223
ENSG00000105707	OTTHUMG00000182474
ENSG00000105708	OTTHUMG00000182362
ENSG00000105711	OTTHUMG00000182472
ENSG00000105717	OTTHUMG00000172310
ENSG00000105722	OTTHUMG00000182788
ENSG00000105723	OTTHUMG00000150722
ENSG00000105726	OTTHUMG00000153016
ENSG00000105732	OTTHUMG00000182751
ENSG00000105737	OTTHUMG00000044573
ENSG00000105738	OTTHUMG00000073727
ENSG00000105750	OTTHUMG00000182747
ENSG00000105755	OTTHUMG00000182697
ENSG00000105767	OTTHUMG00000182735
ENSG00000105771	OTTHUMG00000150337
ENSG00000105778	OTTHUMG00000152929
ENSG00000105784	OTTHUMG00000131035
ENSG00000105792	OTTHUMG00000023434
ENSG00000105793	OTTHUMG00000023655
ENSG00000105808	OTTHUMG00000150383
ENSG00000105810	OTTHUMG00000131697
ENSG00000105819	OTTHUMG00000157205
ENSG00000105821	OTTHUMG00000157202
ENSG00000105825	OTTHUMG00000022963
ENSG00000105829	OTTHUMG00000023487
ENSG00000105835	OTTHUMG00000140388
ENSG00000105849	OTTHUMG00000152497
ENSG00000105851	OTTHUMG00000157641
ENSG00000105852	OTTHUMG00000153917
ENSG00000105854	OTTHUMG00000153948
ENSG00000105855	OTTHUMG00000023594
ENSG00000105856	OTTHUMG00000157642
ENSG00000105865	OTTHUMG00000154763
ENSG00000105866	OTTHUMG00000094801
ENSG00000105875	OTTHUMG00000155414
ENSG00000105877	OTTHUMG00000152524
ENSG00000105879	OTTHUMG00000154809
ENSG00000105880	OTTHUMG00000154200
ENSG00000105887	OTTHUMG00000155627
ENSG00000105889	OTTHUMG00000152529
ENSG00000105894	OTTHUMG00000155709
ENSG00000105926	OTTHUMG00000023507
ENSG00000105928	OTTHUMG00000023237
ENSG00000105929	OTTHUMG00000157122
ENSG00000105939	OTTHUMG00000157471
ENSG00000105948	OTTHUMG00000157472
ENSG00000105953	OTTHUMG00000155304
ENSG00000105954	OTTHUMG00000128509
ENSG00000105963	OTTHUMG00000023380
ENSG00000105967	OTTHUMG00000023518
ENSG00000105968	OTTHUMG00000129217
ENSG00000105971	OTTHUMG00000023414
ENSG00000105974	OTTHUMG00000023413
ENSG00000105976	OTTHUMG00000023299
ENSG00000105982	OTTHUMG00000151440
ENSG00000105983	OTTHUMG00000151510
ENSG00000105988	OTTHUMG00000018755
ENSG00000105989	OTTHUMG00000023428
ENSG00000105991	OTTHUMG00000023207
ENSG00000105993	OTTHUMG00000157242
ENSG00000105996	OTTHUMG00000023208
ENSG00000105997	OTTHUMG00000023209
ENSG00000106003	OTTHUMG00000152043
ENSG00000106004	OTTHUMG00000023214
ENSG00000106006	OTTHUMG00000023216
ENSG00000106009	OTTHUMG00000119091
ENSG00000106012	OTTHUMG00000152047
ENSG00000106013	OTTHUMG00000156960
ENSG00000106018	OTTHUMG00000151446
ENSG00000106025	OTTHUMG00000156980
ENSG00000106028	OTTHUMG00000157572
ENSG00000106031	OTTHUMG00000023438
ENSG00000106034	OTTHUMG00000156982
ENSG00000106038	OTTHUMG00000023093
ENSG00000106049	OTTHUMG00000097035
ENSG00000106052	OTTHUMG00000023377
ENSG00000106066	OTTHUMG00000023669
ENSG00000106069	OTTHUMG00000023063
ENSG00000106070	OTTHUMG00000150622
ENSG00000106077	OTTHUMG00000130029
ENSG00000106078	OTTHUMG00000155999
ENSG00000106080	OTTHUMG00000023442
ENSG00000106086	OTTHUMG00000097751
ENSG00000106089	OTTHUMG00000137422
ENSG00000106100	OTTHUMG00000023923
ENSG00000106105	OTTHUMG00000152769
ENSG00000106113	OTTHUMG00000023218
ENSG00000106123	OTTHUMG00000155707
ENSG00000106125	OTTHUMG00000152800
ENSG00000106128	OTTHUMG00000152801
ENSG00000106133	OTTHUMG00000129829
ENSG00000106144	OTTHUMG00000023641
ENSG00000106153	OTTHUMG00000129429
ENSG00000106178	OTTHUMG00000156635
ENSG00000106211	OTTHUMG00000023228
ENSG00000106236	OTTHUMG00000154369
ENSG00000106244	OTTHUMG00000154629
ENSG00000106245	OTTHUMG00000154602
ENSG00000106246	OTTHUMG00000154600
ENSG00000106258	OTTHUMG00000156724
ENSG00000106261	OTTHUMG00000156534
ENSG00000106263	OTTHUMG00000022839
ENSG00000106266	OTTHUMG00000151512
ENSG00000106268	OTTHUMG00000023072
ENSG00000106278	OTTHUMG00000157057
ENSG00000106290	OTTHUMG00000154771
ENSG00000106299	OTTHUMG00000157346
ENSG00000106302	OTTHUMG00000157349
ENSG00000106304	OTTHUMG00000157284
ENSG00000106305	OTTHUMG00000122077
ENSG00000106327	OTTHUMG00000159598
ENSG00000106328	OTTHUMG00000022935
ENSG00000106330	OTTHUMG00000159599
ENSG00000106331	OTTHUMG00000157562
ENSG00000106333	OTTHUMG00000156675
ENSG00000106336	OTTHUMG00000159543
ENSG00000106341	OTTHUMG00000128629
ENSG00000106344	OTTHUMG00000157711
ENSG00000106346	OTTHUMG00000151888
ENSG00000106348	OTTHUMG00000157713
ENSG00000106351	OTTHUMG00000156029
ENSG00000106355	OTTHUMG00000022913
ENSG00000106366	OTTHUMG00000157107
ENSG00000106367	OTTHUMG00000157103
ENSG00000106384	OTTHUMG00000023328
ENSG00000106392	OTTHUMG00000151912
ENSG00000106397	OTTHUMG00000157111
ENSG00000106399	OTTHUMG00000023748
ENSG00000106400	OTTHUMG00000157113
ENSG00000106404	OTTHUMG00000150512
ENSG00000106410	OTTHUMG00000158051
ENSG00000106415	OTTHUMG00000151984
ENSG00000106436	OTTHUMG00000157137
ENSG00000106443	OTTHUMG00000150463
ENSG00000106459	OTTHUMG00000143736
ENSG00000106460	OTTHUMG00000125537
ENSG00000106462	OTTHUMG00000158973
ENSG00000106477	OTTHUMG00000157823
ENSG00000106479	OTTHUMG00000158093
ENSG00000106483	OTTHUMG00000023026
ENSG00000106484	OTTHUMG00000156661
ENSG00000106511	OTTHUMG00000152390
ENSG00000106524	OTTHUMG00000090806
ENSG00000106526	OTTHUMG00000158323
ENSG00000106536	OTTHUMG00000150803
ENSG00000106537	OTTHUMG00000022968
ENSG00000106538	OTTHUMG00000158325
ENSG00000106540	OTTHUMG00000155283
ENSG00000106541	OTTHUMG00000023446
ENSG00000106546	OTTHUMG00000149967
ENSG00000106554	OTTHUMG00000155231
ENSG00000106560	OTTHUMG00000157488
ENSG00000106565	OTTHUMG00000157577
ENSG00000106571	OTTHUMG00000023630
ENSG00000106588	OTTHUMG00000023916
ENSG00000106591	OTTHUMG00000155180
ENSG00000106603	OTTHUMG00000128949
ENSG00000106605	OTTHUMG00000128953
ENSG00000106608	OTTHUMG00000155245
ENSG00000106609	OTTHUMG00000129553
ENSG00000106610	OTTHUMG00000156920
ENSG00000106615	OTTHUMG00000157330
ENSG00000106617	OTTHUMG00000157324
ENSG00000106624	OTTHUMG00000023362
ENSG00000106628	OTTHUMG00000022909
ENSG00000106631	OTTHUMG00000023125
ENSG00000106633	OTTHUMG00000022903
ENSG00000106635	OTTHUMG00000023412
ENSG00000106636	OTTHUMG00000129089
ENSG00000106638	OTTHUMG00000023427
ENSG00000106648	OTTHUMG00000157306
ENSG00000106665	OTTHUMG00000022980
ENSG00000106682	OTTHUMG00000023025
ENSG00000106683	OTTHUMG00000023448
ENSG00000106686	OTTHUMG00000019469
ENSG00000106688	OTTHUMG00000019468
ENSG00000106689	OTTHUMG00000020647
ENSG00000106692	OTTHUMG00000020425
ENSG00000106701	OTTHUMG00000020426
ENSG00000106714	OTTHUMG00000019954
ENSG00000106723	OTTHUMG00000020168
ENSG00000106733	OTTHUMG00000020034
ENSG00000106771	OTTHUMG00000020469
ENSG00000106772	OTTHUMG00000020047
ENSG00000106780	OTTHUMG00000021039
ENSG00000106785	OTTHUMG00000020339
ENSG00000106789	OTTHUMG00000020340
ENSG00000106799	OTTHUMG00000020353
ENSG00000106803	OTTHUMG00000020354
ENSG00000106804	OTTHUMG00000020579
ENSG00000106809	OTTHUMG00000020224
ENSG00000106819	OTTHUMG00000020227
ENSG00000106823	OTTHUMG00000020226
ENSG00000106829	OTTHUMG00000020072
ENSG00000106852	OTTHUMG00000020601
ENSG00000106853	OTTHUMG00000020493
ENSG00000106868	OTTHUMG00000020499
ENSG00000106927	OTTHUMG00000020534
ENSG00000106948	OTTHUMG00000020538
ENSG00000106952	OTTHUMG00000021025
ENSG00000106976	OTTHUMG00000020733
ENSG00000106991	OTTHUMG00000020723
ENSG00000106992	OTTHUMG00000020722
ENSG00000106993	OTTHUMG00000019465
ENSG00000107014	OTTHUMG00000019496
ENSG00000107018	OTTHUMG00000019495
ENSG00000107020	OTTHUMG00000019501
ENSG00000107021	OTTHUMG00000020760
ENSG00000107036	OTTHUMG00000019505
ENSG00000107077	OTTHUMG00000019536
ENSG00000107099	OTTHUMG00000078789
ENSG00000107104	OTTHUMG00000019434
ENSG00000107105	OTTHUMG00000019700
ENSG00000107130	OTTHUMG00000020801
ENSG00000107140	OTTHUMG00000019863
ENSG00000107147	OTTHUMG00000020917
ENSG00000107159	OTTHUMG00000021029
ENSG00000107164	OTTHUMG00000020809
ENSG00000107165	OTTHUMG00000021034
ENSG00000107175	OTTHUMG00000019872
ENSG00000107185	OTTHUMG00000019873
ENSG00000107186	OTTHUMG00000021031
ENSG00000107187	OTTHUMG00000020924
ENSG00000107201	OTTHUMG00000019746
ENSG00000107223	OTTHUMG00000020948
ENSG00000107242	OTTHUMG00000019976
ENSG00000107249	OTTHUMG00000019463
ENSG00000107262	OTTHUMG00000019766
ENSG00000107263	OTTHUMG00000020829
ENSG00000107281	OTTHUMG00000020956
ENSG00000107282	OTTHUMG00000019984
ENSG00000107290	OTTHUMG00000020834
ENSG00000107295	OTTHUMG00000019601
ENSG00000107317	OTTHUMG00000020957
ENSG00000107331	OTTHUMG00000020958
ENSG00000107338	OTTHUMG00000019936
ENSG00000107341	OTTHUMG00000019797
ENSG00000107362	OTTHUMG00000020001
ENSG00000107371	OTTHUMG00000019932
ENSG00000107372	OTTHUMG00000020008
ENSG00000107404	OTTHUMG00000003069
ENSG00000107438	OTTHUMG00000018810
ENSG00000107443	OTTHUMG00000018823
ENSG00000107447	OTTHUMG00000018832
ENSG00000107485	OTTHUMG00000017640
ENSG00000107518	OTTHUMG00000019096
ENSG00000107521	OTTHUMG00000018876
ENSG00000107537	OTTHUMG00000017693
ENSG00000107551	OTTHUMG00000018060
ENSG00000107554	OTTHUMG00000018897
ENSG00000107560	OTTHUMG00000019128
ENSG00000107562	OTTHUMG00000018054
ENSG00000107566	OTTHUMG00000018900
ENSG00000107581	OTTHUMG00000019144
ENSG00000107593	OTTHUMG00000018910
ENSG00000107611	OTTHUMG00000017741
ENSG00000107614	OTTHUMG00000017745
ENSG00000107625	OTTHUMG00000018362
ENSG00000107643	OTTHUMG00000018172
ENSG00000107651	OTTHUMG00000019161
ENSG00000107669	OTTHUMG00000019178
ENSG00000107672	OTTHUMG00000019180
ENSG00000107679	OTTHUMG00000019184
ENSG00000107719	OTTHUMG00000018411
ENSG00000107731	OTTHUMG00000018422
ENSG00000107736	OTTHUMG00000019347
ENSG00000107738	OTTHUMG00000018426
ENSG00000107742	OTTHUMG00000018430
ENSG00000107745	OTTHUMG00000018437
ENSG00000107758	OTTHUMG00000018472
ENSG00000107771	OTTHUMG00000018641
ENSG00000107779	OTTHUMG00000018657
ENSG00000107789	OTTHUMG00000018678
ENSG00000107796	OTTHUMG00000018700
ENSG00000107798	OTTHUMG00000018716
ENSG00000107807	OTTHUMG00000019341
ENSG00000107815	OTTHUMG00000018917
ENSG00000107816	OTTHUMG00000018914
ENSG00000107819	OTTHUMG00000018921
ENSG00000107821	OTTHUMG00000018918
ENSG00000107829	OTTHUMG00000018938
ENSG00000107831	OTTHUMG00000018940
ENSG00000107833	OTTHUMG00000018942
ENSG00000107854	OTTHUMG00000018747
ENSG00000107859	OTTHUMG00000018952
ENSG00000107862	OTTHUMG00000018955
ENSG00000107863	OTTHUMG00000017825
ENSG00000107864	OTTHUMG00000018756
ENSG00000107872	OTTHUMG00000018957
ENSG00000107874	OTTHUMG00000018958
ENSG00000107882	OTTHUMG00000018966
ENSG00000107890	OTTHUMG00000017851
ENSG00000107897	OTTHUMG00000017854
ENSG00000107902	OTTHUMG00000019214
ENSG00000107929	OTTHUMG00000017534
ENSG00000107937	OTTHUMG00000017538
ENSG00000107938	OTTHUMG00000019233
ENSG00000107949	OTTHUMG00000019237
ENSG00000107951	OTTHUMG00000017895
ENSG00000107954	OTTHUMG00000018995
ENSG00000107957	OTTHUMG00000018997
ENSG00000107959	OTTHUMG00000017557
ENSG00000107960	OTTHUMG00000018996
ENSG00000107968	OTTHUMG00000017889
ENSG00000107984	OTTHUMG00000018247
ENSG00000108001	OTTHUMG00000019265
ENSG00000108010	OTTHUMG00000019267
ENSG00000108018	OTTHUMG00000019018
ENSG00000108021	OTTHUMG00000017605
ENSG00000108039	OTTHUMG00000019029
ENSG00000108055	OTTHUMG00000019042
ENSG00000108061	OTTHUMG00000019047
ENSG00000108064	OTTHUMG00000018270
ENSG00000108091	OTTHUMG00000018284
ENSG00000108094	OTTHUMG00000017950
ENSG00000108100	OTTHUMG00000017955
ENSG00000108106	OTTHUMG00000180811
ENSG00000108107	OTTHUMG00000171991
ENSG00000108175	OTTHUMG00000018560
ENSG00000108176	OTTHUMG00000018339
ENSG00000108179	OTTHUMG00000018562
ENSG00000108187	OTTHUMG00000073949
ENSG00000108219	OTTHUMG00000018615
ENSG00000108231	OTTHUMG00000018777
ENSG00000108239	OTTHUMG00000018794
ENSG00000108242	OTTHUMG00000018796
ENSG00000108244	OTTHUMG00000133376
ENSG00000108255	OTTHUMG00000132729
ENSG00000108256	OTTHUMG00000179547
ENSG00000108262	OTTHUMG00000132730
ENSG00000108298	OTTHUMG00000178979
ENSG00000108306	OTTHUMG00000179002
ENSG00000108309	OTTHUMG00000169259
ENSG00000108312	OTTHUMG00000167585
ENSG00000108342	OTTHUMG00000133247
ENSG00000108344	OTTHUMG00000133251
ENSG00000108349	OTTHUMG00000133323
ENSG00000108352	OTTHUMG00000133325
ENSG00000108370	OTTHUMG00000179349
ENSG00000108375	OTTHUMG00000179077
ENSG00000108379	OTTHUMG00000178076
ENSG00000108381	OTTHUMG00000090655
ENSG00000108384	OTTHUMG00000141292
ENSG00000108387	OTTHUMG00000179243
ENSG00000108389	OTTHUMG00000179079
ENSG00000108395	OTTHUMG00000179360
ENSG00000108405	OTTHUMG00000177673
ENSG00000108406	OTTHUMG00000179401
ENSG00000108417	OTTHUMG00000133606
ENSG00000108423	OTTHUMG00000179885
ENSG00000108424	OTTHUMG00000036957
ENSG00000108433	OTTHUMG00000178080
ENSG00000108439	OTTHUMG00000178295
ENSG00000108442	OTTHUMG00000152917
ENSG00000108443	OTTHUMG00000150642
ENSG00000108448	OTTHUMG00000059050
ENSG00000108452	OTTHUMG00000059142
ENSG00000108465	OTTHUMG00000178682
ENSG00000108468	OTTHUMG00000150417
ENSG00000108469	OTTHUMG00000179795
ENSG00000108474	OTTHUMG00000059346
ENSG00000108479	OTTHUMG00000179832
ENSG00000108506	OTTHUMG00000179234
ENSG00000108509	OTTHUMG00000099417
ENSG00000108510	OTTHUMG00000179251
ENSG00000108511	OTTHUMG00000159912
ENSG00000108515	OTTHUMG00000099394
ENSG00000108516	OTTHUMG00000133668
ENSG00000108518	OTTHUMG00000099396
ENSG00000108523	OTTHUMG00000099397
ENSG00000108528	OTTHUMG00000099395
ENSG00000108551	OTTHUMG00000059292
ENSG00000108556	OTTHUMG00000090778
ENSG00000108557	OTTHUMG00000059314
ENSG00000108559	OTTHUMG00000099453
ENSG00000108561	OTTHUMG00000177875
ENSG00000108576	OTTHUMG00000132751
ENSG00000108578	OTTHUMG00000179756
ENSG00000108582	OTTHUMG00000132797
ENSG00000108587	OTTHUMG00000132796
ENSG00000108588	OTTHUMG00000178933
ENSG00000108590	OTTHUMG00000102051
ENSG00000108591	OTTHUMG00000059399
ENSG00000108592	OTTHUMG00000179012
ENSG00000108599	OTTHUMG00000059515
ENSG00000108602	OTTHUMG00000059469
ENSG00000108604	OTTHUMG00000179045
ENSG00000108622	OTTHUMG00000178865
ENSG00000108639	OTTHUMG00000177457
ENSG00000108641	OTTHUMG00000059586
ENSG00000108651	OTTHUMG00000132815
ENSG00000108654	OTTHUMG00000178936
ENSG00000108666	OTTHUMG00000179585
ENSG00000108669	OTTHUMG00000150253
ENSG00000108671	OTTHUMG00000132811
ENSG00000108679	OTTHUMG00000177572
ENSG00000108684	OTTHUMG00000132885
ENSG00000108688	OTTHUMG00000132889
ENSG00000108691	OTTHUMG00000132887
ENSG00000108700	OTTHUMG00000132883
ENSG00000108702	OTTHUMG00000132888
ENSG00000108733	OTTHUMG00000132951
ENSG00000108759	OTTHUMG00000133430
ENSG00000108771	OTTHUMG00000133493
ENSG00000108773	OTTHUMG00000133504
ENSG00000108774	OTTHUMG00000169703
ENSG00000108784	OTTHUMG00000180240
ENSG00000108785	OTTHUMG00000180242
ENSG00000108786	OTTHUMG00000180243
ENSG00000108788	OTTHUMG00000180246
ENSG00000108797	OTTHUMG00000180643
ENSG00000108798	OTTHUMG00000161306
ENSG00000108799	OTTHUMG00000180645
ENSG00000108813	OTTHUMG00000161839
ENSG00000108819	OTTHUMG00000162008
ENSG00000108821	OTTHUMG00000148674
ENSG00000108823	OTTHUMG00000162024
ENSG00000108825	OTTHUMG00000180905
ENSG00000108826	OTTHUMG00000162062
ENSG00000108828	OTTHUMG00000180816
ENSG00000108829	OTTHUMG00000162079
ENSG00000108830	OTTHUMG00000180817
ENSG00000108839	OTTHUMG00000102088
ENSG00000108840	OTTHUMG00000181806
ENSG00000108846	OTTHUMG00000162245
ENSG00000108848	OTTHUMG00000162257
ENSG00000108849	OTTHUMG00000181800
ENSG00000108852	OTTHUMG00000133840
ENSG00000108854	OTTHUMG00000179189
ENSG00000108861	OTTHUMG00000180889
ENSG00000108878	OTTHUMG00000179553
ENSG00000108883	OTTHUMG00000179865
ENSG00000108924	OTTHUMG00000177840
ENSG00000108932	OTTHUMG00000179812
ENSG00000108946	OTTHUMG00000180128
ENSG00000108947	OTTHUMG00000108161
ENSG00000108950	OTTHUMG00000180152
ENSG00000108953	OTTHUMG00000134316
ENSG00000108958	OTTHUMG00000132195
ENSG00000108960	OTTHUMG00000177845
ENSG00000108961	OTTHUMG00000178473
ENSG00000108963	OTTHUMG00000177724
ENSG00000108984	OTTHUMG00000180311
ENSG00000109016	OTTHUMG00000178944
ENSG00000109046	OTTHUMG00000132293
ENSG00000109047	OTTHUMG00000130268
ENSG00000109061	OTTHUMG00000130362
ENSG00000109062	OTTHUMG00000178863
ENSG00000109063	OTTHUMG00000130367
ENSG00000109065	OTTHUMG00000178870
ENSG00000109066	OTTHUMG00000179025
ENSG00000109072	OTTHUMG00000132500
ENSG00000109079	OTTHUMG00000132501
ENSG00000109083	OTTHUMG00000179412
ENSG00000109084	OTTHUMG00000132497
ENSG00000109089	OTTHUMG00000150435
ENSG00000109099	OTTHUMG00000058960
ENSG00000109101	OTTHUMG00000132603
ENSG00000109103	OTTHUMG00000132606
ENSG00000109107	OTTHUMG00000132605
ENSG00000109111	OTTHUMG00000179449
ENSG00000109113	OTTHUMG00000132680
ENSG00000109118	OTTHUMG00000132676
ENSG00000109132	OTTHUMG00000099379
ENSG00000109133	OTTHUMG00000099381
ENSG00000109158	OTTHUMG00000099431
ENSG00000109163	OTTHUMG00000129302
ENSG00000109171	OTTHUMG00000161701
ENSG00000109180	OTTHUMG00000102095
ENSG00000109181	OTTHUMG00000161505
ENSG00000109182	OTTHUMG00000128627
ENSG00000109184	OTTHUMG00000128700
ENSG00000109189	OTTHUMG00000160640
ENSG00000109193	OTTHUMG00000129403
ENSG00000109205	OTTHUMG00000129406
ENSG00000109208	OTTHUMG00000160839
ENSG00000109220	OTTHUMG00000102101
ENSG00000109255	OTTHUMG00000102161
ENSG00000109265	OTTHUMG00000160749
ENSG00000109270	OTTHUMG00000131050
ENSG00000109272	OTTHUMG00000130177
ENSG00000109320	OTTHUMG00000161080
ENSG00000109321	OTTHUMG00000130006
ENSG00000109323	OTTHUMG00000131123
ENSG00000109332	OTTHUMG00000131119
ENSG00000109339	OTTHUMG00000130604
ENSG00000109381	OTTHUMG00000133383
ENSG00000109390	OTTHUMG00000133387
ENSG00000109424	OTTHUMG00000133415
ENSG00000109436	OTTHUMG00000161405
ENSG00000109445	OTTHUMG00000133413
ENSG00000109452	OTTHUMG00000161341
ENSG00000109458	OTTHUMG00000161432
ENSG00000109466	OTTHUMG00000161294
ENSG00000109471	OTTHUMG00000133075
ENSG00000109472	OTTHUMG00000150252
ENSG00000109475	OTTHUMG00000131839
ENSG00000109501	OTTHUMG00000090431
ENSG00000109511	OTTHUMG00000161275
ENSG00000109519	OTTHUMG00000090495
ENSG00000109534	OTTHUMG00000161108
ENSG00000109536	OTTHUMG00000160202
ENSG00000109572	OTTHUMG00000160973
ENSG00000109576	OTTHUMG00000160912
ENSG00000109586	OTTHUMG00000160817
ENSG00000109606	OTTHUMG00000160304
ENSG00000109610	OTTHUMG00000128565
ENSG00000109618	OTTHUMG00000128563
ENSG00000109625	OTTHUMG00000090513
ENSG00000109654	OTTHUMG00000155991
ENSG00000109667	OTTHUMG00000044263
ENSG00000109670	OTTHUMG00000185246
ENSG00000109674	OTTHUMG00000160722
ENSG00000109680	OTTHUMG00000097797
ENSG00000109684	OTTHUMG00000160062
ENSG00000109685	OTTHUMG00000121147
ENSG00000109686	OTTHUMG00000154051
ENSG00000109689	OTTHUMG00000097805
ENSG00000109705	OTTHUMG00000090657
ENSG00000109736	OTTHUMG00000122081
ENSG00000109738	OTTHUMG00000161954
ENSG00000109743	OTTHUMG00000097739
ENSG00000109756	OTTHUMG00000161451
ENSG00000109758	OTTHUMG00000090281
ENSG00000109762	OTTHUMG00000160475
ENSG00000109771	OTTHUMG00000160460
ENSG00000109775	OTTHUMG00000160441
ENSG00000109787	OTTHUMG00000097821
ENSG00000109790	OTTHUMG00000097819
ENSG00000109794	OTTHUMG00000160565
ENSG00000109805	OTTHUMG00000128539
ENSG00000109814	OTTHUMG00000099371
ENSG00000109819	OTTHUMG00000097747
ENSG00000109832	OTTHUMG00000165859
ENSG00000109846	OTTHUMG00000166885
ENSG00000109851	OTTHUMG00000166043
ENSG00000109854	OTTHUMG00000166015
ENSG00000109861	OTTHUMG00000167290
ENSG00000109881	OTTHUMG00000166211
ENSG00000109906	OTTHUMG00000168243
ENSG00000109911	OTTHUMG00000142919
ENSG00000109917	OTTHUMG00000046114
ENSG00000109919	OTTHUMG00000166926
ENSG00000109920	OTTHUMG00000166533
ENSG00000109927	OTTHUMG00000149908
ENSG00000109929	OTTHUMG00000166068
ENSG00000109943	OTTHUMG00000166026
ENSG00000109944	OTTHUMG00000166027
ENSG00000109956	OTTHUMG00000167180
ENSG00000109971	OTTHUMG00000166030
ENSG00000109991	OTTHUMG00000167025
ENSG00000110002	OTTHUMG00000165971
ENSG00000110011	OTTHUMG00000167792
ENSG00000110013	OTTHUMG00000165926
ENSG00000110025	OTTHUMG00000037387
ENSG00000110031	OTTHUMG00000167466
ENSG00000110042	OTTHUMG00000167336
ENSG00000110046	OTTHUMG00000066831
ENSG00000110047	OTTHUMG00000066832
ENSG00000110048	OTTHUMG00000167422
ENSG00000110057	OTTHUMG00000167472
ENSG00000110060	OTTHUMG00000165870
ENSG00000110063	OTTHUMG00000165829
ENSG00000110066	OTTHUMG00000150484
ENSG00000110074	OTTHUMG00000165827
ENSG00000110075	OTTHUMG00000167596
ENSG00000110076	OTTHUMG00000045214
ENSG00000110077	OTTHUMG00000167241
ENSG00000110079	OTTHUMG00000154949
ENSG00000110080	OTTHUMG00000165830
ENSG00000110090	OTTHUMG00000167892
ENSG00000110092	OTTHUMG00000167877
ENSG00000110104	OTTHUMG00000167706
ENSG00000110107	OTTHUMG00000167798
ENSG00000110108	OTTHUMG00000167801
ENSG00000110148	OTTHUMG00000133380
ENSG00000110169	OTTHUMG00000133399
ENSG00000110171	OTTHUMG00000133405
ENSG00000110172	OTTHUMG00000167305
ENSG00000110195	OTTHUMG00000167876
ENSG00000110200	OTTHUMG00000167865
ENSG00000110203	OTTHUMG00000167870
ENSG00000110218	OTTHUMG00000167757
ENSG00000110237	OTTHUMG00000167971
ENSG00000110243	OTTHUMG00000046116
ENSG00000110244	OTTHUMG00000046110
ENSG00000110245	OTTHUMG00000046115
ENSG00000110274	OTTHUMG00000167070
ENSG00000110315	OTTHUMG00000165712
ENSG00000110318	OTTHUMG00000167319
ENSG00000110321	OTTHUMG00000165823
ENSG00000110324	OTTHUMG00000166523
ENSG00000110328	OTTHUMG00000165707
ENSG00000110330	OTTHUMG00000167325
ENSG00000110344	OTTHUMG00000168100
ENSG00000110367	OTTHUMG00000166411
ENSG00000110375	OTTHUMG00000166346
ENSG00000110395	OTTHUMG00000166170
ENSG00000110400	OTTHUMG00000166177
ENSG00000110422	OTTHUMG00000132269
ENSG00000110427	OTTHUMG00000150410
ENSG00000110429	OTTHUMG00000166244
ENSG00000110435	OTTHUMG00000166491
ENSG00000110436	OTTHUMG00000044391
ENSG00000110442	OTTHUMG00000166333
