GeneID	EntrezGene	Pathway
3948	L	Glycolysis / Gluconeogenesis:KEGG-hsa00010
3948	L	Propanoate metabolism:KEGG-hsa00640
3948	L	Pyruvate metabolism:KEGG-hsa00620
3949	L	Bile secretion:KEGG-hsa04976
3949	L	Endocytosis:KEGG-hsa04144
3949	L	Hepatitis C:KEGG-hsa05160
3949	L	Toxoplasmosis:KEGG-hsa05145
55081	L	Huntington's disease:KEGG-hsa05016
55738	L	Endocytosis:KEGG-hsa04144
170506	L	RNA degradation:KEGG-hsa03018
3945	L	Cysteine and methionine metabolism:KEGG-hsa00270
3945	L	Glycolysis / Gluconeogenesis:KEGG-hsa00010
3945	L	Propanoate metabolism:KEGG-hsa00640
3945	L	Pyruvate metabolism:KEGG-hsa00620
6709	L	Tight junction:KEGG-hsa04530
8329	L	Systemic lupus erythematosus:KEGG-hsa05322
8325	L	Basal cell carcinoma:KEGG-hsa05217
8325	L	Melanogenesis:KEGG-hsa04916
8325	L	Pathways in cancer:KEGG-hsa05200
8325	L	Wnt signaling pathway:KEGG-hsa04310
8324	L	Basal cell carcinoma:KEGG-hsa05217
8324	L	Melanogenesis:KEGG-hsa04916
8324	L	Pathways in cancer:KEGG-hsa05200
8324	L	Wnt signaling pathway:KEGG-hsa04310
8326	L	Basal cell carcinoma:KEGG-hsa05217
8326	L	Melanogenesis:KEGG-hsa04916
8326	L	Pathways in cancer:KEGG-hsa05200
8326	L	Wnt signaling pathway:KEGG-hsa04310
8321	L	Basal cell carcinoma:KEGG-hsa05217
8321	L	Melanogenesis:KEGG-hsa04916
8321	L	Pathways in cancer:KEGG-hsa05200
8321	L	Wnt signaling pathway:KEGG-hsa04310
8323	L	Basal cell carcinoma:KEGG-hsa05217
8323	L	Melanogenesis:KEGG-hsa04916
8323	L	Pathways in cancer:KEGG-hsa05200
8323	L	Wnt signaling pathway:KEGG-hsa04310
8322	L	Basal cell carcinoma:KEGG-hsa05217
8322	L	Melanogenesis:KEGG-hsa04916
8322	L	Pathways in cancer:KEGG-hsa05200
8322	L	Wnt signaling pathway:KEGG-hsa04310
9915	L	Pathways in cancer:KEGG-hsa05200
9915	L	Renal cell carcinoma:KEGG-hsa05211
7535	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
7535	L	Primary immunodeficiency:KEGG-hsa05340
7535	L	T cell receptor signaling pathway:KEGG-hsa04660
55558	L	Axon guidance:KEGG-hsa04360
4056	L	Arachidonic acid metabolism:KEGG-hsa00590
4055	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
4055	L	Intestinal immune network for IgA production:KEGG-hsa04672
4055	L	Tuberculosis:KEGG-hsa05152
4052	L	TGF-beta signaling pathway:KEGG-hsa04350
4051	L	Arachidonic acid metabolism:KEGG-hsa00590
4050	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
4050	L	Rheumatoid arthritis:KEGG-hsa05323
26301	L	Glycosphingolipid biosynthesis - globo series:KEGG-hsa00603
3611	L	Bacterial invasion of epithelial cells:KEGG-hsa05100
3611	L	Endometrial cancer:KEGG-hsa05213
3611	L	Focal adhesion:KEGG-hsa04510
3611	L	PPAR signaling pathway:KEGG-hsa03320
3612	L	Inositol phosphate metabolism:KEGG-hsa00562
3612	L	Phosphatidylinositol signaling system:KEGG-hsa04070
3613	L	Inositol phosphate metabolism:KEGG-hsa00562
3613	L	Phosphatidylinositol signaling system:KEGG-hsa04070
3614	L	Drug metabolism - other enzymes:KEGG-hsa00983
3614	L	Purine metabolism:KEGG-hsa00230
3615	L	Drug metabolism - other enzymes:KEGG-hsa00983
3615	L	Purine metabolism:KEGG-hsa00230
56288	L	Adherens junction:KEGG-hsa04520
56288	L	Chemokine signaling pathway:KEGG-hsa04062
56288	L	Endocytosis:KEGG-hsa04144
56288	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
56288	L	Tight junction:KEGG-hsa04530
646625	L	Purine metabolism:KEGG-hsa00230
116444	L	Glutamatergic synapse:KEGG-hsa04724
116444	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
116443	L	Glutamatergic synapse:KEGG-hsa04724
116443	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2569	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2568	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2561	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2560	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2563	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2562	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2565	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2564	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2567	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
2566	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
23545	L	Collecting duct acid secretion:KEGG-hsa04966
23545	L	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
23545	L	Lysosome:KEGG-hsa04142
23545	L	Oxidative phosphorylation:KEGG-hsa00190
23545	L	Phagosome:KEGG-hsa04145
23545	L	Rheumatoid arthritis:KEGG-hsa05323
23545	L	Tuberculosis:KEGG-hsa05152
23545	L	Vibrio cholerae infection:KEGG-hsa05110
83593	L	Leukocyte transendothelial migration:KEGG-hsa04670
83593	L	Non-small cell lung cancer:KEGG-hsa05223
83593	L	Pathways in cancer:KEGG-hsa05200
5029	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
5028	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
391189	L	Olfactory transduction:KEGG-hsa04740
5021	L	Calcium signaling pathway:KEGG-hsa04020
5021	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
255626	L	Systemic lupus erythematosus:KEGG-hsa05322
5023	L	Calcium signaling pathway:KEGG-hsa04020
5023	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
5025	L	Calcium signaling pathway:KEGG-hsa04020
5025	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
5024	L	Calcium signaling pathway:KEGG-hsa04020
5024	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
5027	L	Calcium signaling pathway:KEGG-hsa04020
5027	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
5026	L	Calcium signaling pathway:KEGG-hsa04020
5026	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
4440	L	mRNA surveillance pathway:KEGG-hsa03015
60412	L	Tight junction:KEGG-hsa04530
965	L	Cell adhesion molecules (CAMs):KEGG-hsa04514
966	L	Complement and coagulation cascades:KEGG-hsa04610
966	L	Hematopoietic cell lineage:KEGG-hsa04640
967	L	Lysosome:KEGG-hsa04142
960	L	ECM-receptor interaction:KEGG-hsa04512
960	L	Hematopoietic cell lineage:KEGG-hsa04640
960	L	Shigellosis:KEGG-hsa05131
961	L	ECM-receptor interaction:KEGG-hsa04512
962	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
57486	L	Renin-angiotensin system:KEGG-hsa04614
968	L	Lysosome:KEGG-hsa04142
85358	L	Glutamatergic synapse:KEGG-hsa04724
80270	L	Primary bile acid biosynthesis:KEGG-hsa00120
246721	L	Huntington's disease:KEGG-hsa05016
246721	L	Purine metabolism:KEGG-hsa00230
246721	L	Pyrimidine metabolism:KEGG-hsa00240
246721	L	RNA polymerase:KEGG-hsa03020
64241	L	ABC transporters:KEGG-hsa02010
64241	L	Bile secretion:KEGG-hsa04976
64241	L	Fat digestion and absorption:KEGG-hsa04975
64240	L	ABC transporters:KEGG-hsa02010
64240	L	Bile secretion:KEGG-hsa04976
64240	L	Fat digestion and absorption:KEGG-hsa04975
124540	L	mRNA surveillance pathway:KEGG-hsa03015
3092	L	Huntington's disease:KEGG-hsa05016
1536	L	Leukocyte transendothelial migration:KEGG-hsa04670
1536	L	Osteoclast differentiation:KEGG-hsa04380
1536	L	Phagosome:KEGG-hsa04145
1535	L	Leishmaniasis:KEGG-hsa05140
1535	L	Leukocyte transendothelial migration:KEGG-hsa04670
1535	L	Osteoclast differentiation:KEGG-hsa04380
1535	L	Phagosome:KEGG-hsa04145
644	L	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
10465	L	Spliceosome:KEGG-hsa03040
10460	L	RNA transport:KEGG-hsa03013
10468	L	TGF-beta signaling pathway:KEGG-hsa04350
5198	L	Purine metabolism:KEGG-hsa00230
641	L	Homologous recombination:KEGG-hsa03440
8912	L	Calcium signaling pathway:KEGG-hsa04020
8912	L	MAPK signaling pathway:KEGG-hsa04010
1616	L	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
1616	L	MAPK signaling pathway:KEGG-hsa04010
8911	L	Calcium signaling pathway:KEGG-hsa04020
8911	L	MAPK signaling pathway:KEGG-hsa04010
8916	L	Ubiquitin mediated proteolysis:KEGG-hsa04120
8915	L	B cell receptor signaling pathway:KEGG-hsa04662
8915	L	T cell receptor signaling pathway:KEGG-hsa04660
8915	L	Tuberculosis:KEGG-hsa05152
54904	L	Lysine degradation:KEGG-hsa00310
58191	L	Chemokine signaling pathway:KEGG-hsa04062
58191	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
706	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
5191	L	Peroxisome:KEGG-hsa04146
59082	L	NOD-like receptor signaling pathway:KEGG-hsa04621
5190	L	Peroxisome:KEGG-hsa04146
7117	L	Regulation of actin cytoskeleton:KEGG-hsa04810
84249	L	Endocytosis:KEGG-hsa04144
7114	L	Regulation of actin cytoskeleton:KEGG-hsa04810
346525	L	Olfactory transduction:KEGG-hsa04740
84552	L	Endocytosis:KEGG-hsa04144
84552	L	Tight junction:KEGG-hsa04530
1674	L	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
1674	L	Dilated cardiomyopathy:KEGG-hsa05414
1674	L	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
1675	L	Complement and coagulation cascades:KEGG-hsa04610
1675	L	Staphylococcus aureus infection:KEGG-hsa05150
1676	L	Apoptosis:KEGG-hsa04210
1677	L	Apoptosis:KEGG-hsa04210
346528	L	Olfactory transduction:KEGG-hsa04740
26088	L	Lysosome:KEGG-hsa04142
151648	L	Oocyte meiosis:KEGG-hsa04114
2559	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
1410	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
4208	L	MAPK signaling pathway:KEGG-hsa04010
4200	L	Pyruvate metabolism:KEGG-hsa00620
5568	L	Amoebiasis:KEGG-hsa05146
5568	L	Apoptosis:KEGG-hsa04210
5568	L	Bile secretion:KEGG-hsa04976
5568	L	Calcium signaling pathway:KEGG-hsa04020
5568	L	Chemokine signaling pathway:KEGG-hsa04062
5568	L	Dilated cardiomyopathy:KEGG-hsa05414
5568	L	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
5568	L	Gap junction:KEGG-hsa04540
5568	L	Gastric acid secretion:KEGG-hsa04971
5568	L	Glutamatergic synapse:KEGG-hsa04724
5568	L	GnRH signaling pathway:KEGG-hsa04912
5568	L	Hedgehog signaling pathway:KEGG-hsa04340
5568	L	Insulin signaling pathway:KEGG-hsa04910
5568	L	Long-term potentiation:KEGG-hsa04720
5568	L	MAPK signaling pathway:KEGG-hsa04010
5568	L	Melanogenesis:KEGG-hsa04916
5568	L	Olfactory transduction:KEGG-hsa04740
5568	L	Oocyte meiosis:KEGG-hsa04114
5568	L	Prion diseases:KEGG-hsa05020
5568	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5568	L	Salivary secretion:KEGG-hsa04970
5568	L	Taste transduction:KEGG-hsa04742
5568	L	Vascular smooth muscle contraction:KEGG-hsa04270
5568	L	Vasopressin-regulated water reabsorption:KEGG-hsa04962
5568	L	Vibrio cholerae infection:KEGG-hsa05110
5568	L	Wnt signaling pathway:KEGG-hsa04310
5564	L	Adipocytokine signaling pathway:KEGG-hsa04920
5564	L	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
5564	L	Insulin signaling pathway:KEGG-hsa04910
5565	L	Adipocytokine signaling pathway:KEGG-hsa04920
5565	L	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
5565	L	Insulin signaling pathway:KEGG-hsa04910
5566	L	Amoebiasis:KEGG-hsa05146
5566	L	Apoptosis:KEGG-hsa04210
5566	L	Bile secretion:KEGG-hsa04976
5566	L	Calcium signaling pathway:KEGG-hsa04020
5566	L	Chemokine signaling pathway:KEGG-hsa04062
5566	L	Dilated cardiomyopathy:KEGG-hsa05414
5566	L	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
5566	L	Gap junction:KEGG-hsa04540
5566	L	Gastric acid secretion:KEGG-hsa04971
5566	L	Glutamatergic synapse:KEGG-hsa04724
5566	L	GnRH signaling pathway:KEGG-hsa04912
5566	L	Hedgehog signaling pathway:KEGG-hsa04340
5566	L	Insulin signaling pathway:KEGG-hsa04910
5566	L	Long-term potentiation:KEGG-hsa04720
5566	L	MAPK signaling pathway:KEGG-hsa04010
5566	L	Melanogenesis:KEGG-hsa04916
5566	L	Olfactory transduction:KEGG-hsa04740
5566	L	Oocyte meiosis:KEGG-hsa04114
5566	L	Prion diseases:KEGG-hsa05020
5566	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5566	L	Salivary secretion:KEGG-hsa04970
5566	L	Taste transduction:KEGG-hsa04742
5566	L	Vascular smooth muscle contraction:KEGG-hsa04270
5566	L	Vasopressin-regulated water reabsorption:KEGG-hsa04962
5566	L	Vibrio cholerae infection:KEGG-hsa05110
5566	L	Wnt signaling pathway:KEGG-hsa04310
5567	L	Amoebiasis:KEGG-hsa05146
5567	L	Apoptosis:KEGG-hsa04210
5567	L	Bile secretion:KEGG-hsa04976
5567	L	Calcium signaling pathway:KEGG-hsa04020
5567	L	Chemokine signaling pathway:KEGG-hsa04062
5567	L	Dilated cardiomyopathy:KEGG-hsa05414
5567	L	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
5567	L	Gap junction:KEGG-hsa04540
5567	L	Gastric acid secretion:KEGG-hsa04971
5567	L	Glutamatergic synapse:KEGG-hsa04724
5567	L	GnRH signaling pathway:KEGG-hsa04912
5567	L	Hedgehog signaling pathway:KEGG-hsa04340
5567	L	Insulin signaling pathway:KEGG-hsa04910
5567	L	Long-term potentiation:KEGG-hsa04720
5567	L	MAPK signaling pathway:KEGG-hsa04010
5567	L	Melanogenesis:KEGG-hsa04916
5567	L	Olfactory transduction:KEGG-hsa04740
5567	L	Oocyte meiosis:KEGG-hsa04114
5567	L	Prion diseases:KEGG-hsa05020
5567	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5567	L	Salivary secretion:KEGG-hsa04970
5567	L	Taste transduction:KEGG-hsa04742
5567	L	Vascular smooth muscle contraction:KEGG-hsa04270
5567	L	Vasopressin-regulated water reabsorption:KEGG-hsa04962
5567	L	Vibrio cholerae infection:KEGG-hsa05110
5567	L	Wnt signaling pathway:KEGG-hsa04310
5562	L	Adipocytokine signaling pathway:KEGG-hsa04920
5562	L	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
5562	L	Insulin signaling pathway:KEGG-hsa04910
5562	L	Regulation of autophagy:KEGG-hsa04140
5562	L	mTOR signaling pathway:KEGG-hsa04150
5563	L	Adipocytokine signaling pathway:KEGG-hsa04920
5563	L	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
5563	L	Insulin signaling pathway:KEGG-hsa04910
5563	L	Regulation of autophagy:KEGG-hsa04140
5563	L	mTOR signaling pathway:KEGG-hsa04150
148022	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
148022	L	Hepatitis C:KEGG-hsa05160
148022	L	Toll-like receptor signaling pathway:KEGG-hsa04620
11211	L	Basal cell carcinoma:KEGG-hsa05217
11211	L	Melanogenesis:KEGG-hsa04916
11211	L	Pathways in cancer:KEGG-hsa05200
11211	L	Wnt signaling pathway:KEGG-hsa04310
11218	L	RNA transport:KEGG-hsa03013
51422	L	Adipocytokine signaling pathway:KEGG-hsa04920
51422	L	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
51422	L	Insulin signaling pathway:KEGG-hsa04910
3350	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
3352	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
23404	L	RNA degradation:KEGG-hsa03018
23401	L	Wnt signaling pathway:KEGG-hsa04310
51601	L	Lipoic acid metabolism:KEGG-hsa00785
554	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
554	L	Vasopressin-regulated water reabsorption:KEGG-hsa04962
282617	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
282617	L	Jak-STAT signaling pathway:KEGG-hsa04630
27242	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
27243	L	Endocytosis:KEGG-hsa04144
27244	L	p53 signaling pathway:KEGG-hsa04115
27248	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
4893	L	Acute myeloid leukemia:KEGG-hsa05221
4893	L	Axon guidance:KEGG-hsa04360
4893	L	B cell receptor signaling pathway:KEGG-hsa04662
4893	L	Bladder cancer:KEGG-hsa05219
4893	L	Chemokine signaling pathway:KEGG-hsa04062
4893	L	Chronic myeloid leukemia:KEGG-hsa05220
4893	L	Endometrial cancer:KEGG-hsa05213
4893	L	ErbB signaling pathway:KEGG-hsa04012
4893	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
4893	L	Gap junction:KEGG-hsa04540
4893	L	Glioma:KEGG-hsa05214
4893	L	GnRH signaling pathway:KEGG-hsa04912
4893	L	Hepatitis C:KEGG-hsa05160
4893	L	Insulin signaling pathway:KEGG-hsa04910
4893	L	Long-term depression:KEGG-hsa04730
4893	L	Long-term potentiation:KEGG-hsa04720
4893	L	MAPK signaling pathway:KEGG-hsa04010
4893	L	Melanogenesis:KEGG-hsa04916
4893	L	Melanoma:KEGG-hsa05218
4893	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
4893	L	Neurotrophin signaling pathway:KEGG-hsa04722
4893	L	Non-small cell lung cancer:KEGG-hsa05223
4893	L	Pathways in cancer:KEGG-hsa05200
4893	L	Prostate cancer:KEGG-hsa05215
4893	L	Regulation of actin cytoskeleton:KEGG-hsa04810
4893	L	Renal cell carcinoma:KEGG-hsa05211
4893	L	T cell receptor signaling pathway:KEGG-hsa04660
4893	L	Thyroid cancer:KEGG-hsa05216
4893	L	Tight junction:KEGG-hsa04530
4893	L	VEGF signaling pathway:KEGG-hsa04370
4897	L	Cell adhesion molecules (CAMs):KEGG-hsa04514
6118	L	DNA replication:KEGG-hsa03030
6118	L	Homologous recombination:KEGG-hsa03440
6118	L	Mismatch repair:KEGG-hsa03430
6118	L	Nucleotide excision repair:KEGG-hsa03420
6119	L	DNA replication:KEGG-hsa03030
6119	L	Homologous recombination:KEGG-hsa03440
6119	L	Mismatch repair:KEGG-hsa03430
6119	L	Nucleotide excision repair:KEGG-hsa03420
6117	L	DNA replication:KEGG-hsa03030
6117	L	Homologous recombination:KEGG-hsa03440
6117	L	Mismatch repair:KEGG-hsa03430
6117	L	Nucleotide excision repair:KEGG-hsa03420
64744	L	Endocytosis:KEGG-hsa04144
645490	L	Base excision repair:KEGG-hsa03410
10921	L	RNA transport:KEGG-hsa03013
10921	L	mRNA surveillance pathway:KEGG-hsa03015
10926	L	Cell cycle:KEGG-hsa04110
10929	L	Spliceosome:KEGG-hsa03040
10928	L	Pancreatic cancer:KEGG-hsa05212
10928	L	Pathways in cancer:KEGG-hsa05200
121275	L	Olfactory transduction:KEGG-hsa04740
7932	L	Olfactory transduction:KEGG-hsa04740
1488	L	Chronic myeloid leukemia:KEGG-hsa05220
1488	L	Notch signaling pathway:KEGG-hsa04330
1488	L	Pathways in cancer:KEGG-hsa05200
1488	L	Wnt signaling pathway:KEGG-hsa04310
9459	L	Pancreatic cancer:KEGG-hsa05212
9459	L	Regulation of actin cytoskeleton:KEGG-hsa04810
9108	L	Fructose and mannose metabolism:KEGG-hsa00051
10673	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
10673	L	Intestinal immune network for IgA production:KEGG-hsa04672
10673	L	Rheumatoid arthritis:KEGG-hsa05323
10672	L	Long-term depression:KEGG-hsa04730
10672	L	Regulation of actin cytoskeleton:KEGG-hsa04810
10672	L	Vascular smooth muscle contraction:KEGG-hsa04270
9104	L	Ascorbate and aldarate metabolism:KEGG-hsa00053
9104	L	Pentose phosphate pathway:KEGG-hsa00030
9103	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
9103	L	Leishmaniasis:KEGG-hsa05140
9103	L	Osteoclast differentiation:KEGG-hsa04380
9103	L	Phagosome:KEGG-hsa04145
9103	L	Staphylococcus aureus infection:KEGG-hsa05150
9103	L	Systemic lupus erythematosus:KEGG-hsa05322
9103	L	Tuberculosis:KEGG-hsa05152
9101	L	Endocytosis:KEGG-hsa04144
26119	L	Endocytosis:KEGG-hsa04144
81849	L	Glycosphingolipid biosynthesis - ganglio series:KEGG-hsa00604
22941	L	Glutamatergic synapse:KEGG-hsa04724
22943	L	Wnt signaling pathway:KEGG-hsa04310
56940	L	MAPK signaling pathway:KEGG-hsa04010
3423	L	Glycosaminoglycan degradation:KEGG-hsa00531
3423	L	Lysosome:KEGG-hsa04142
3422	L	Terpenoid backbone biosynthesis:KEGG-hsa00900
3421	L	Citrate cycle (TCA cycle):KEGG-hsa00020
3420	L	Citrate cycle (TCA cycle):KEGG-hsa00020
3426	L	Complement and coagulation cascades:KEGG-hsa04610
3426	L	Staphylococcus aureus infection:KEGG-hsa05150
3425	L	Glycosaminoglycan degradation:KEGG-hsa00531
3425	L	Lysosome:KEGG-hsa04142
2002	L	Endometrial cancer:KEGG-hsa05213
2002	L	ErbB signaling pathway:KEGG-hsa04012
2002	L	Focal adhesion:KEGG-hsa04510
2002	L	GnRH signaling pathway:KEGG-hsa04912
2002	L	Insulin signaling pathway:KEGG-hsa04910
2002	L	Leishmaniasis:KEGG-hsa05140
2002	L	MAPK signaling pathway:KEGG-hsa04010
2002	L	Prion diseases:KEGG-hsa05020
2006	L	Protein digestion and absorption:KEGG-hsa04974
90993	L	Huntington's disease:KEGG-hsa05016
90993	L	Melanogenesis:KEGG-hsa04916
90993	L	Prostate cancer:KEGG-hsa05215
90993	L	Vasopressin-regulated water reabsorption:KEGG-hsa04962
2005	L	MAPK signaling pathway:KEGG-hsa04010
4855	L	Dorso-ventral axis formation:KEGG-hsa04320
4855	L	Notch signaling pathway:KEGG-hsa04330
4854	L	Dorso-ventral axis formation:KEGG-hsa04320
4854	L	Notch signaling pathway:KEGG-hsa04330
4853	L	Dorso-ventral axis formation:KEGG-hsa04320
4853	L	Notch signaling pathway:KEGG-hsa04330
4852	L	Adipocytokine signaling pathway:KEGG-hsa04920
4851	L	Dorso-ventral axis formation:KEGG-hsa04320
4851	L	Notch signaling pathway:KEGG-hsa04330
4851	L	Prion diseases:KEGG-hsa05020
4850	L	RNA degradation:KEGG-hsa03018
10580	L	Adherens junction:KEGG-hsa04520
10580	L	Insulin signaling pathway:KEGG-hsa04910
10580	L	PPAR signaling pathway:KEGG-hsa03320
10587	L	Pyrimidine metabolism:KEGG-hsa00240
10587	L	Selenocompound metabolism:KEGG-hsa00450
10588	L	One carbon pool by folate:KEGG-hsa00670
11181	L	Starch and sucrose metabolism:KEGG-hsa00500
11186	L	Bladder cancer:KEGG-hsa05219
11186	L	Non-small cell lung cancer:KEGG-hsa05223
11186	L	Pathways in cancer:KEGG-hsa05200
11184	L	MAPK signaling pathway:KEGG-hsa04010
11185	L	Selenocompound metabolism:KEGG-hsa00450
11185	L	Tryptophan metabolism:KEGG-hsa00380
914	L	Cell adhesion molecules (CAMs):KEGG-hsa04514
914	L	Hematopoietic cell lineage:KEGG-hsa04640
9545	L	Pancreatic secretion:KEGG-hsa04972
9542	L	ErbB signaling pathway:KEGG-hsa04012
9540	L	p53 signaling pathway:KEGG-hsa04115
9541	L	Notch signaling pathway:KEGG-hsa04330
157855	L	Vascular smooth muscle contraction:KEGG-hsa04270
1081	L	Autoimmune thyroid disease:KEGG-hsa05320
1081	L	GnRH signaling pathway:KEGG-hsa04912
1081	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
1080	L	ABC transporters:KEGG-hsa02010
1080	L	Bile secretion:KEGG-hsa04976
1080	L	Gastric acid secretion:KEGG-hsa04971
1080	L	Pancreatic secretion:KEGG-hsa04972
1080	L	Vibrio cholerae infection:KEGG-hsa05110
629	L	Complement and coagulation cascades:KEGG-hsa04610
629	L	Staphylococcus aureus infection:KEGG-hsa05150
65110	L	RNA transport:KEGG-hsa03013
65110	L	mRNA surveillance pathway:KEGG-hsa03015
79661	L	Base excision repair:KEGG-hsa03410
79660	L	Insulin signaling pathway:KEGG-hsa04910
443	L	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
443	L	Histidine metabolism:KEGG-hsa00340
1337	L	Alzheimer's disease:KEGG-hsa05010
1337	L	Cardiac muscle contraction:KEGG-hsa04260
1337	L	Huntington's disease:KEGG-hsa05016
1337	L	Oxidative phosphorylation:KEGG-hsa00190
1337	L	Parkinson's disease:KEGG-hsa05012
440	L	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
440	L	Nitrogen metabolism:KEGG-hsa00910
