GeneID	HMDB	Pathway
HMDB08168	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08168	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB09427	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09427	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09427	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09427	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09427	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08361	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08361	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08361	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08361	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08361	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08360	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08360	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08360	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08360	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08360	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08363	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08363	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08363	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08363	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08363	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08362	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08362	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08362	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08362	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08362	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08365	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08365	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08365	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08365	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08365	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08364	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08364	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08364	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08364	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08364	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08367	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08367	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08367	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08367	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08367	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08366	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08366	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08366	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08366	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08366	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08369	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08369	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08369	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08369	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08369	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08368	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08368	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08368	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08368	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08368	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB03193	Ch	Steroid hormone biosynthesis:KEGG-hsa00140
HMDB03192	Ch	Histidine metabolism:KEGG-hsa00340
HMDB03192	Ch	Metabolic pathways:KEGG-hsa01100
HMDB03192	Ch	Purine metabolism:KEGG-hsa00230
HMDB03192	Ch	mTOR signaling pathway:KEGG-hsa04150
HMDB09362	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09362	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09362	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09362	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09362	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09363	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09363	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09363	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09363	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09363	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09360	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09360	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09360	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09360	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09360	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09361	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09361	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09361	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09361	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09361	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09366	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09366	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09366	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09366	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09366	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB06880	Ch	Purine metabolism:KEGG-hsa00230
HMDB06880	Ch	Pyruvate metabolism:KEGG-hsa00620
HMDB09364	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09364	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09364	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09364	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09364	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09365	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09365	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09365	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09365	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09365	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08181	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08181	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08181	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08181	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08181	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08180	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08180	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08180	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08180	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08180	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB09368	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09368	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09368	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09368	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09368	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09369	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09369	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09369	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09369	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09369	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08185	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08185	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08185	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08185	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08185	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08184	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08184	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08184	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08184	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08184	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08187	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08187	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08187	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08187	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08187	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08186	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08186	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08186	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08186	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08186	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB01176	Ch	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
HMDB01176	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01175	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB01175	Ch	Fatty acid biosynthesis:KEGG-hsa00061
HMDB01175	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01175	Ch	Phenylalanine metabolism:KEGG-hsa00360
HMDB01175	Ch	Propanoate metabolism:KEGG-hsa00640
HMDB01175	Ch	Pyruvate metabolism:KEGG-hsa00620
HMDB01175	Ch	beta-Alanine metabolism:KEGG-hsa00410
HMDB01173	Ch	Cysteine and methionine metabolism:KEGG-hsa00270
HMDB01173	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01170	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01170	Ch	Steroid biosynthesis:KEGG-hsa00100
HMDB01179	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01179	Ch	Nicotinate and nicotinamide metabolism:KEGG-hsa00760
HMDB01178	Ch	Purine metabolism:KEGG-hsa00230
HMDB10320	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10320	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10320	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB10321	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10321	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10321	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB10322	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10322	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10322	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB10323	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10323	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10323	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB10324	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10324	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10324	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB00562	Ch	Arginine and proline metabolism:KEGG-hsa00330
HMDB00562	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10326	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10326	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10326	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB10327	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10327	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10327	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB10328	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10328	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10328	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB10329	Ch	Metabolic pathways:KEGG-hsa01100
HMDB10329	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB10329	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB00568	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB08505	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08505	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08505	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08505	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08505	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB06744	Ch	Citrate cycle (TCA cycle):KEGG-hsa00020
HMDB08507	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08507	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08507	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08507	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08507	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08506	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08506	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08506	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08506	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08506	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08501	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08501	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08501	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08501	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08501	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB06740	Ch	Bile secretion:KEGG-hsa04976
HMDB06740	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB06740	Ch	Steroid biosynthesis:KEGG-hsa00100
HMDB06740	Ch	Vitamin digestion and absorption:KEGG-hsa04977
HMDB04095	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB04094	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB06889	Ch	Metabolic pathways:KEGG-hsa01100
HMDB06889	Ch	Primary bile acid biosynthesis:KEGG-hsa00120
HMDB08509	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08509	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08509	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08509	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08509	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08508	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08508	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08508	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08508	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08508	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB09106	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09106	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09106	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09106	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09106	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09107	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09107	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09107	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09107	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09107	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08983	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08983	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08983	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08983	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08983	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09105	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09105	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09105	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09105	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09105	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09102	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09102	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09102	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09102	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09102	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09103	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09103	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09103	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09103	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09103	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09100	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09100	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09100	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09100	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09100	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09101	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09101	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09101	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09101	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09101	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08989	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08989	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08989	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08989	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08989	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08988	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08988	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08988	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08988	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08988	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB01286	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01286	Ch	Steroid biosynthesis:KEGG-hsa00100
HMDB01280	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01280	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB09108	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09108	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09108	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09108	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09108	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09109	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09109	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09109	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09109	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09109	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09296	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09296	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09296	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09296	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09296	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB04078	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB09294	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09294	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09294	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09294	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09294	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09295	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09295	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09295	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09295	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09295	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09292	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09292	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09292	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09292	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09292	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09293	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09293	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09293	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09293	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09293	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09290	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09290	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09290	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09290	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09290	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09291	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09291	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09291	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09291	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09291	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB04073	Ch	Metabolic pathways:KEGG-hsa01100
HMDB04073	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB05079	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB04077	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB04076	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB09405	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09405	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09405	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09405	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09405	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB00186	Ch	Carbohydrate digestion and absorption:KEGG-hsa04973
HMDB00186	Ch	Galactose metabolism:KEGG-hsa00052
HMDB00186	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00536	Ch	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
HMDB00536	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00536	Ch	Purine metabolism:KEGG-hsa00230
HMDB09388	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09388	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09388	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09388	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09388	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09564	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09564	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09564	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09564	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09564	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09565	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09565	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09565	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09565	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09565	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09566	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09566	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09566	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09566	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09566	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09567	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09567	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09567	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09567	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09567	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09560	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09560	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09560	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09560	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09560	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09561	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09561	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09561	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09561	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09561	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09562	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09562	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09562	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09562	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09562	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09563	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09563	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09563	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09563	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09563	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB05476	Ch	Fat digestion and absorption:KEGG-hsa04975
HMDB05476	Ch	Glycerolipid metabolism:KEGG-hsa00561
