GeneID	Ensembl	Pathway
ENSG00000113492	En	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000085999	En	Homologous recombination:KEGG-hsa03440
ENSG00000113494	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000113494	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000113494	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000080618	En	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000080618	En	Pancreatic secretion:KEGG-hsa04972
ENSG00000080618	En	Protein digestion and absorption:KEGG-hsa04974
ENSG00000278216	En	Ascorbate and aldarate metabolism:KEGG-hsa00053
ENSG00000278216	En	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000278216	En	Drug metabolism - other enzymes:KEGG-hsa00983
ENSG00000278216	En	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000278216	En	Pentose and glucuronate interconversions:KEGG-hsa00040
ENSG00000278216	En	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
ENSG00000278216	En	Retinol metabolism:KEGG-hsa00830
ENSG00000278216	En	Starch and sucrose metabolism:KEGG-hsa00500
ENSG00000278216	En	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000158874	En	PPAR signaling pathway:KEGG-hsa03320
ENSG00000124787	En	RNA transport:KEGG-hsa03013
ENSG00000124787	En	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
LRG_734	En	Acute myeloid leukemia:KEGG-hsa05221
LRG_734	En	Adipocytokine signaling pathway:KEGG-hsa04920
LRG_734	En	ErbB signaling pathway:KEGG-hsa04012
LRG_734	En	Glioma:KEGG-hsa05214
LRG_734	En	Insulin signaling pathway:KEGG-hsa04910
LRG_734	En	Pathways in cancer:KEGG-hsa05200
LRG_734	En	Prostate cancer:KEGG-hsa05215
LRG_734	En	Type II diabetes mellitus:KEGG-hsa04930
LRG_734	En	mTOR signaling pathway:KEGG-hsa04150
LRG_733	En	Ascorbate and aldarate metabolism:KEGG-hsa00053
LRG_733	En	Drug metabolism - cytochrome P450:KEGG-hsa00982
LRG_733	En	Drug metabolism - other enzymes:KEGG-hsa00983
LRG_733	En	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
LRG_733	En	Pentose and glucuronate interconversions:KEGG-hsa00040
LRG_733	En	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
LRG_733	En	Retinol metabolism:KEGG-hsa00830
LRG_733	En	Starch and sucrose metabolism:KEGG-hsa00500
LRG_733	En	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000144118	En	Pancreatic cancer:KEGG-hsa05212
ENSG00000144118	En	Pathways in cancer:KEGG-hsa05200
ENSG00000100311	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000100311	En	Focal adhesion:KEGG-hsa04510
ENSG00000100311	En	Gap junction:KEGG-hsa04540
ENSG00000100311	En	Glioma:KEGG-hsa05214
ENSG00000100311	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000100311	En	Melanoma:KEGG-hsa05218
ENSG00000100311	En	Pathways in cancer:KEGG-hsa05200
ENSG00000100311	En	Prostate cancer:KEGG-hsa05215
ENSG00000100311	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000100311	En	Renal cell carcinoma:KEGG-hsa05211
ENSG00000277897	En	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000277897	En	Glutathione metabolism:KEGG-hsa00480
ENSG00000277897	En	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
ENSG00000104671	En	Vasopressin-regulated water reabsorption:KEGG-hsa04962
ENSG00000277893	En	Prostate cancer:KEGG-hsa05215
ENSG00000277893	En	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000100316	En	Ribosome:KEGG-hsa03010
ENSG00000130635	En	Amoebiasis:KEGG-hsa05146
ENSG00000130635	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000130635	En	Focal adhesion:KEGG-hsa04510
ENSG00000130635	En	Protein digestion and absorption:KEGG-hsa04974
ENSG00000103855	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000224774	En	Adherens junction:KEGG-hsa04520
ENSG00000224774	En	Measles:KEGG-hsa05162
ENSG00000224774	En	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000224774	En	Tight junction:KEGG-hsa04530
ENSG00000224774	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000156873	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000156873	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000235650	En	Ribosome:KEGG-hsa03010
ENSG00000235657	En	Allograft rejection:KEGG-hsa05330
ENSG00000235657	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000235657	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000235657	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000235657	En	Endocytosis:KEGG-hsa04144
ENSG00000235657	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000235657	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000235657	En	Phagosome:KEGG-hsa04145
ENSG00000235657	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000235657	En	Viral myocarditis:KEGG-hsa05416
ENSG00000164050	En	Axon guidance:KEGG-hsa04360
ENSG00000181371	En	Olfactory transduction:KEGG-hsa04740
ENSG00000164053	En	Cytosolic DNA-sensing pathway:KEGG-hsa04623
ENSG00000181374	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000181374	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000275724	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000275724	En	Huntington's disease:KEGG-hsa05016
ENSG00000275724	En	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000275724	En	Parkinson's disease:KEGG-hsa05012
ENSG00000164056	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000182687	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000128309	En	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000128309	En	Sulfur relay system:KEGG-hsa04122
ENSG00000182934	En	Protein export:KEGG-hsa03060
LRG_73	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
LRG_73	En	Endocytosis:KEGG-hsa04144
LRG_73	En	Hematopoietic cell lineage:KEGG-hsa04640
LRG_73	En	Jak-STAT signaling pathway:KEGG-hsa04630
LRG_73	En	Measles:KEGG-hsa05162
LRG_72	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
LRG_72	En	Jak-STAT signaling pathway:KEGG-hsa04630
LRG_71	En	African trypanosomiasis:KEGG-hsa05143
LRG_71	En	Allograft rejection:KEGG-hsa05330
LRG_71	En	Amoebiasis:KEGG-hsa05146
LRG_71	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
LRG_71	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
LRG_71	En	Jak-STAT signaling pathway:KEGG-hsa04630
LRG_71	En	Leishmaniasis:KEGG-hsa05140
LRG_71	En	Measles:KEGG-hsa05162
LRG_71	En	RIG-I-like receptor signaling pathway:KEGG-hsa04622
LRG_71	En	Toll-like receptor signaling pathway:KEGG-hsa04620
LRG_71	En	Toxoplasmosis:KEGG-hsa05145
LRG_71	En	Tuberculosis:KEGG-hsa05152
LRG_71	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000230930	En	Amoebiasis:KEGG-hsa05146
ENSG00000230930	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000230930	En	Focal adhesion:KEGG-hsa04510
ENSG00000230930	En	Protein digestion and absorption:KEGG-hsa04974
LRG_77	En	Chemokine signaling pathway:KEGG-hsa04062
LRG_77	En	Jak-STAT signaling pathway:KEGG-hsa04630
LRG_77	En	Measles:KEGG-hsa05162
LRG_77	En	Primary immunodeficiency:KEGG-hsa05340
LRG_76	En	Amoebiasis:KEGG-hsa05146
LRG_76	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
LRG_76	En	Leishmaniasis:KEGG-hsa05140
LRG_76	En	Leukocyte transendothelial migration:KEGG-hsa04670
LRG_76	En	Malaria:KEGG-hsa05144
LRG_76	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
LRG_76	En	Phagosome:KEGG-hsa04145
LRG_76	En	Regulation of actin cytoskeleton:KEGG-hsa04810
LRG_76	En	Rheumatoid arthritis:KEGG-hsa05323
LRG_76	En	Staphylococcus aureus infection:KEGG-hsa05150
LRG_76	En	Tuberculosis:KEGG-hsa05152
LRG_76	En	Viral myocarditis:KEGG-hsa05416
LRG_75	En	Apoptosis:KEGG-hsa04210
LRG_75	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
LRG_75	En	Leishmaniasis:KEGG-hsa05140
LRG_75	En	Measles:KEGG-hsa05162
LRG_75	En	Neurotrophin signaling pathway:KEGG-hsa04722
LRG_75	En	Toll-like receptor signaling pathway:KEGG-hsa04620
LRG_75	En	Toxoplasmosis:KEGG-hsa05145
LRG_75	En	Tuberculosis:KEGG-hsa05152
LRG_74	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
LRG_74	En	Hematopoietic cell lineage:KEGG-hsa04640
LRG_74	En	Jak-STAT signaling pathway:KEGG-hsa04630
LRG_74	En	Primary immunodeficiency:KEGG-hsa05340
LRG_79	En	Non-homologous end-joining:KEGG-hsa03450
ENSG00000083123	En	Valine, leucine and isoleucine degradation:KEGG-hsa00280
ENSG00000160285	En	Steroid biosynthesis:KEGG-hsa00100
ENSG00000254834	En	Olfactory transduction:KEGG-hsa04740
ENSG00000086758	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000277278	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000189221	En	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000189221	En	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000189221	En	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000189221	En	Histidine metabolism:KEGG-hsa00340
ENSG00000189221	En	Phenylalanine metabolism:KEGG-hsa00360
ENSG00000189221	En	Tryptophan metabolism:KEGG-hsa00380
ENSG00000189221	En	Tyrosine metabolism:KEGG-hsa00350
ENSG00000262633	En	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000277273	En	Basal transcription factors:KEGG-hsa03022
ENSG00000277273	En	Cell cycle:KEGG-hsa04110
ENSG00000277273	En	Nucleotide excision repair:KEGG-hsa03420
ENSG00000277272	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000277272	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000277272	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000262635	En	Tryptophan metabolism:KEGG-hsa00380
ENSG00000241945	En	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000075914	En	RNA degradation:KEGG-hsa03018
ENSG00000103375	En	Bile secretion:KEGG-hsa04976
ENSG00000231852	En	Steroid hormone biosynthesis:KEGG-hsa00140
ENSG00000160752	En	Terpenoid backbone biosynthesis:KEGG-hsa00900
ENSG00000156299	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000156299	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000168398	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000168398	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000168398	En	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000168398	En	Endocrine and other factor-regulated calcium reabsorption:KEGG-hsa04961
ENSG00000168398	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000168398	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000168393	En	Pyrimidine metabolism:KEGG-hsa00240
ENSG00000168397	En	Regulation of autophagy:KEGG-hsa04140
ENSG00000168394	En	ABC transporters:KEGG-hsa02010
ENSG00000168394	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000168394	En	Phagosome:KEGG-hsa04145
ENSG00000168394	En	Primary immunodeficiency:KEGG-hsa05340
ENSG00000197822	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000197822	En	Hepatitis C:KEGG-hsa05160
ENSG00000197822	En	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000197822	En	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000197822	En	Tight junction:KEGG-hsa04530
ENSG00000231555	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000231555	En	Endocytosis:KEGG-hsa04144
ENSG00000231555	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000231555	En	Measles:KEGG-hsa05162
ENSG00000231555	En	Prion diseases:KEGG-hsa05020
ENSG00000231555	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000231555	En	Spliceosome:KEGG-hsa03040
ENSG00000231555	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000139372	En	Base excision repair:KEGG-hsa03410
ENSG00000228083	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000228083	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000228083	En	Cytosolic DNA-sensing pathway:KEGG-hsa04623
ENSG00000228083	En	Hepatitis C:KEGG-hsa05160
ENSG00000228083	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000228083	En	Measles:KEGG-hsa05162
ENSG00000228083	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000228083	En	RIG-I-like receptor signaling pathway:KEGG-hsa04622
ENSG00000228083	En	Regulation of autophagy:KEGG-hsa04140
ENSG00000228083	En	Toll-like receptor signaling pathway:KEGG-hsa04620
ENSG00000228083	En	Tuberculosis:KEGG-hsa05152
ENSG00000228080	En	Allograft rejection:KEGG-hsa05330
ENSG00000228080	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000228080	En	Asthma:KEGG-hsa05310
ENSG00000228080	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000228080	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000228080	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000228080	En	Hematopoietic cell lineage:KEGG-hsa04640
ENSG00000228080	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000228080	En	Leishmaniasis:KEGG-hsa05140
ENSG00000228080	En	Phagosome:KEGG-hsa04145
ENSG00000228080	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000228080	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000228080	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000228080	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000228080	En	Tuberculosis:KEGG-hsa05152
ENSG00000228080	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000228080	En	Viral myocarditis:KEGG-hsa05416
ENSG00000231558	En	Allograft rejection:KEGG-hsa05330
ENSG00000231558	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000231558	En	Asthma:KEGG-hsa05310
ENSG00000231558	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000231558	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000231558	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000231558	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000231558	En	Leishmaniasis:KEGG-hsa05140
ENSG00000231558	En	Phagosome:KEGG-hsa04145
ENSG00000231558	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000231558	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000231558	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000231558	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000231558	En	Tuberculosis:KEGG-hsa05152
ENSG00000231558	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000231558	En	Viral myocarditis:KEGG-hsa05416
ENSG00000153187	En	Spliceosome:KEGG-hsa03040
ENSG00000131142	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000131142	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000131142	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000131143	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000131143	En	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000131143	En	Huntington's disease:KEGG-hsa05016
ENSG00000131143	En	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000131143	En	Parkinson's disease:KEGG-hsa05012
ENSG00000103152	En	Base excision repair:KEGG-hsa03410
ENSG00000103150	En	Peroxisome:KEGG-hsa04146
ENSG00000103150	En	Propanoate metabolism:KEGG-hsa00640
ENSG00000103150	En	beta-Alanine metabolism:KEGG-hsa00410
ENSG00000123505	En	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000123505	En	Cysteine and methionine metabolism:KEGG-hsa00270
ENSG00000151475	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000151475	En	Huntington's disease:KEGG-hsa05016
ENSG00000151475	En	Parkinson's disease:KEGG-hsa05012
ENSG00000143933	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000143933	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000143933	En	Gastric acid secretion:KEGG-hsa04971
ENSG00000143933	En	Glioma:KEGG-hsa05214
ENSG00000143933	En	GnRH signaling pathway:KEGG-hsa04912
ENSG00000143933	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000143933	En	Long-term potentiation:KEGG-hsa04720
ENSG00000143933	En	Melanogenesis:KEGG-hsa04916
ENSG00000143933	En	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000143933	En	Olfactory transduction:KEGG-hsa04740
ENSG00000143933	En	Oocyte meiosis:KEGG-hsa04114
ENSG00000143933	En	Phosphatidylinositol signaling system:KEGG-hsa04070
ENSG00000143933	En	Phototransduction:KEGG-hsa04744
ENSG00000143933	En	Salivary secretion:KEGG-hsa04970
ENSG00000143933	En	Tuberculosis:KEGG-hsa05152
ENSG00000143933	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000167083	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000167083	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000277641	En	Basal cell carcinoma:KEGG-hsa05217
ENSG00000277641	En	Hedgehog signaling pathway:KEGG-hsa04340
ENSG00000277641	En	Melanogenesis:KEGG-hsa04916
ENSG00000277641	En	Pathways in cancer:KEGG-hsa05200
ENSG00000277641	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000171217	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000171217	En	Hepatitis C:KEGG-hsa05160
ENSG00000171217	En	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000171217	En	Tight junction:KEGG-hsa04530
ENSG00000167088	En	Spliceosome:KEGG-hsa03040
ENSG00000167088	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000180767	En	Sulfur metabolism:KEGG-hsa00920
ENSG00000142515	En	Pathways in cancer:KEGG-hsa05200
ENSG00000142515	En	Prostate cancer:KEGG-hsa05215
ENSG00000172208	En	Olfactory transduction:KEGG-hsa04740
ENSG00000142513	En	Riboflavin metabolism:KEGG-hsa00740
ENSG00000148688	En	RNA transport:KEGG-hsa03013
ENSG00000148688	En	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
ENSG00000064995	En	Basal transcription factors:KEGG-hsa03022
ENSG00000227587	En	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000227587	En	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000227587	En	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000227587	En	Phagosome:KEGG-hsa04145
ENSG00000227587	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000227587	En	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000168539	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000168539	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000168539	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000167889	En	N-Glycan biosynthesis:KEGG-hsa00510
ENSG00000163251	En	Basal cell carcinoma:KEGG-hsa05217
ENSG00000163251	En	Melanogenesis:KEGG-hsa04916
ENSG00000163251	En	Pathways in cancer:KEGG-hsa05200
ENSG00000163251	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000167881	En	Protein export:KEGG-hsa03060
ENSG00000141968	En	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000141968	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000141968	En	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000141968	En	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000141968	En	Focal adhesion:KEGG-hsa04510
ENSG00000141968	En	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000141968	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000141968	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000141968	En	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000188687	En	Bile secretion:KEGG-hsa04976
ENSG00000127928	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000127928	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000127928	En	Phototransduction:KEGG-hsa04744
ENSG00000114770	En	ABC transporters:KEGG-hsa02010
ENSG00000118217	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000118217	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000172757	En	Axon guidance:KEGG-hsa04360
ENSG00000172757	En	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000172757	En	Regulation of actin cytoskeleton:KEGG-hsa04810
LRG_311	En	Endometrial cancer:KEGG-hsa05213
LRG_311	En	Focal adhesion:KEGG-hsa04510
LRG_311	En	Glioma:KEGG-hsa05214
LRG_311	En	Inositol phosphate metabolism:KEGG-hsa00562
LRG_311	En	Melanoma:KEGG-hsa05218
LRG_311	En	Pathways in cancer:KEGG-hsa05200
LRG_311	En	Phosphatidylinositol signaling system:KEGG-hsa04070
LRG_311	En	Prostate cancer:KEGG-hsa05215
LRG_311	En	Small cell lung cancer:KEGG-hsa05222
LRG_311	En	Tight junction:KEGG-hsa04530
LRG_311	En	p53 signaling pathway:KEGG-hsa04115
ENSG00000115421	En	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000184908	En	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000115425	En	Peroxisome:KEGG-hsa04146
ENSG00000259040	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000148344	En	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000115138	En	Adipocytokine signaling pathway:KEGG-hsa04920
ENSG00000115138	En	Melanogenesis:KEGG-hsa04916
ENSG00000051180	En	Homologous recombination:KEGG-hsa03440
ENSG00000051180	En	Pancreatic cancer:KEGG-hsa05212
ENSG00000051180	En	Pathways in cancer:KEGG-hsa05200
ENSG00000148341	En	Endocytosis:KEGG-hsa04144
ENSG00000109586	En	Mucin type O-Glycan biosynthesis:KEGG-hsa00512
ENSG00000174684	En	Glycosphingolipid biosynthesis - lacto and neolacto series:KEGG-hsa00601
ENSG00000135862	En	Amoebiasis:KEGG-hsa05146
ENSG00000135862	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000135862	En	Focal adhesion:KEGG-hsa04510
ENSG00000135862	En	Pathways in cancer:KEGG-hsa05200
ENSG00000135862	En	Prion diseases:KEGG-hsa05020
ENSG00000135862	En	Small cell lung cancer:KEGG-hsa05222
ENSG00000135862	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000157456	En	Cell cycle:KEGG-hsa04110
ENSG00000157456	En	Oocyte meiosis:KEGG-hsa04114
ENSG00000157456	En	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000157456	En	p53 signaling pathway:KEGG-hsa04115
ENSG00000276119	En	Olfactory transduction:KEGG-hsa04740
ENSG00000108984	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000108984	En	Fc epsilon RI signaling pathway:KEGG-hsa04664
ENSG00000108984	En	GnRH signaling pathway:KEGG-hsa04912
ENSG00000108984	En	MAPK signaling pathway:KEGG-hsa04010
