GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000172354	GNB2	guanine nucleotide binding protein (G protein), beta polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4398]	ENSG00000172354	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000142875	PRKACB	protein kinase, cAMP-dependent, catalytic, beta [Source:HGNC Symbol;Acc:HGNC:9381]	ENSG00000142875	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000164742	ADCY1	adenylate cyclase 1 (brain) [Source:HGNC Symbol;Acc:HGNC:232]	ENSG00000164742	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000152495	CAMK4	calcium/calmodulin-dependent protein kinase IV [Source:HGNC Symbol;Acc:HGNC:1464]	ENSG00000152495	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000091844	RGS17	regulator of G-protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	ENSG00000091844	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000070961	ATP2B1	ATPase, Ca++ transporting, plasma membrane 1 [Source:HGNC Symbol;Acc:HGNC:814]	ENSG00000070961	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000078369	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4396]	ENSG00000078369	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000128266	GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide [Source:HGNC Symbol;Acc:HGNC:4395]	ENSG00000128266	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000128245	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta [Source:HGNC Symbol;Acc:HGNC:12853]	ENSG00000128245	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000170027	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma [Source:HGNC Symbol;Acc:HGNC:12852]	ENSG00000170027	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000010810	FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	ENSG00000010810	TCR Signaling Pathway:WP69	TCR Signaling Pathway:WP69		black	En
ENSG00000174775	HRAS	Harvey rat sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:5173]	ENSG00000174775	TCR Signaling Pathway:WP69	TCR Signaling Pathway:WP69		black	En
ENSG00000136279	DBNL	drebrin-like [Source:HGNC Symbol;Acc:HGNC:2696]	ENSG00000136279	TCR Signaling Pathway:WP69	TCR Signaling Pathway:WP69		black	En
ENSG00000099942	CRKL	v-crk avian sarcoma virus CT10 oncogene homolog-like [Source:HGNC Symbol;Acc:HGNC:2363]	ENSG00000099942	TCR Signaling Pathway:WP69	TCR Signaling Pathway:WP69		black	En
ENSG00000149269	PAK1	p21 protein (Cdc42/Rac)-activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]	ENSG00000149269	TCR Signaling Pathway:WP69	TCR Signaling Pathway:WP69		black	En
ENSG00000179295	PTPN11	protein tyrosine phosphatase, non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]	ENSG00000179295	TCR Signaling Pathway:WP69	TCR Signaling Pathway:WP69		black	En
ENSG00000177885	GRB2	growth factor receptor-bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]	ENSG00000177885	TCR Signaling Pathway:WP69	TCR Signaling Pathway:WP69		black	En
ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	ENSG00000169032	TCR Signaling Pathway:WP69	TCR Signaling Pathway:WP69		black	En
ENSG00000143621	ILF2	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]	ENSG00000143621	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000186111	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase, type I, gamma [Source:HGNC Symbol;Acc:HGNC:8996]	ENSG00000186111	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000105723	GSK3A	glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616]	ENSG00000105723	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000174775	HRAS	Harvey rat sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:5173]	ENSG00000174775	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000099942	CRKL	v-crk avian sarcoma virus CT10 oncogene homolog-like [Source:HGNC Symbol;Acc:HGNC:2363]	ENSG00000099942	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000010810	FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	ENSG00000010810	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000166501	PRKCB	protein kinase C, beta [Source:HGNC Symbol;Acc:HGNC:9395]	ENSG00000166501	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000179295	PTPN11	protein tyrosine phosphatase, non-receptor type 11 [Source:HGNC Symbol;Acc:HGNC:9644]	ENSG00000179295	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
ENSG00000177885	GRB2	growth factor receptor-bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]	ENSG00000177885	B Cell Receptor Signaling Pathway:WP23	B Cell Receptor Signaling Pathway:WP23		black	En
