GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000185651	UBE2L3	ubiquitin-conjugating enzyme E2L 3 [Source:HGNC Symbol;Acc:HGNC:12488]	ENSG00000185651	GO:0043230	extracellular organelle	UBE2L3	greenyellow	En
ENSG00000111669	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	ENSG00000111669	GO:0043230	extracellular organelle	TPI1	greenyellow	En
ENSG00000014641	MDH1	malate dehydrogenase 1, NAD (soluble) [Source:HGNC Symbol;Acc:HGNC:6970]	ENSG00000014641	GO:0043230	extracellular organelle	MDH1	greenyellow	En
ENSG00000133731	IMPA1	inositol(myo)-1(or 4)-monophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:6050]	ENSG00000133731	GO:0043230	extracellular organelle	IMPA1	greenyellow	En
ENSG00000141522	ARHGDIA	Rho GDP dissociation inhibitor (GDI) alpha [Source:HGNC Symbol;Acc:HGNC:678]	ENSG00000141522	GO:0043230	extracellular organelle	ARHGDIA	greenyellow	En
ENSG00000108039	XPNPEP1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble [Source:HGNC Symbol;Acc:HGNC:12822]	ENSG00000108039	GO:0043230	extracellular organelle	XPNPEP1	greenyellow	En
ENSG00000143727	ACP1	acid phosphatase 1, soluble [Source:HGNC Symbol;Acc:HGNC:122]	ENSG00000143727	GO:0043230	extracellular organelle	ACP1	greenyellow	En
ENSG00000160211	G6PD	glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]	ENSG00000160211	GO:0043230	extracellular organelle	G6PD	greenyellow	En
ENSG00000148834	GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]	ENSG00000148834	GO:0043230	extracellular organelle	GSTO1	greenyellow	En
ENSG00000099810	MTAP	methylthioadenosine phosphorylase [Source:HGNC Symbol;Acc:HGNC:7413]	ENSG00000099810	GO:0043230	extracellular organelle	MTAP	greenyellow	En
ENSG00000106605	BLVRA	biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062]	ENSG00000106605	GO:0043230	extracellular organelle	BLVRA	greenyellow	En
ENSG00000124767	GLO1	glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]	ENSG00000124767	GO:0043230	extracellular organelle	GLO1	greenyellow	En
ENSG00000084623	EIF3I	eukaryotic translation initiation factor 3, subunit I [Source:HGNC Symbol;Acc:HGNC:3272]	ENSG00000084623	GO:0043230	extracellular organelle	EIF3I	greenyellow	En
ENSG00000198242	RPL23A	ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]	ENSG00000198242	GO:0043230	extracellular organelle	RPL23A	greenyellow	En
ENSG00000057608	GDI2	GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]	ENSG00000057608	GO:0043230	extracellular organelle	GDI2	greenyellow	En
ENSG00000102144	PGK1	phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]	ENSG00000102144	GO:0043230	extracellular organelle	PGK1	greenyellow	En
ENSG00000120053	GOT1	glutamic-oxaloacetic transaminase 1, soluble [Source:HGNC Symbol;Acc:HGNC:4432]	ENSG00000120053	GO:0043230	extracellular organelle	GOT1	greenyellow	En
ENSG00000162736	NCSTN	nicastrin [Source:HGNC Symbol;Acc:HGNC:17091]	ENSG00000162736	GO:0043230	extracellular organelle	NCSTN	greenyellow	En
ENSG00000011052	NME2	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]	ENSG00000011052	GO:0043230	extracellular organelle	NME1-NME2	greenyellow	En
ENSG00000145293	ENOPH1	enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599]	ENSG00000145293	GO:0043230	extracellular organelle	ENOPH1	greenyellow	En
ENSG00000168092	PAFAH1B2	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa) [Source:HGNC Symbol;Acc:HGNC:8575]	ENSG00000168092	GO:0043230	extracellular organelle	PAFAH1B2	greenyellow	En
ENSG00000135932	CAB39	calcium binding protein 39 [Source:HGNC Symbol;Acc:HGNC:20292]	ENSG00000135932	GO:0043230	extracellular organelle	CAB39	greenyellow	En
