GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000105974	CAV1	caveolin 1, caveolae protein, 22kDa [Source:HGNC Symbol;Acc:HGNC:1527]	ENSG00000105974	GO:0042632	cholesterol homeostasis	CAV1	purple	En
ENSG00000110047	EHD1	EH-domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242]	ENSG00000110047	GO:0042632	cholesterol homeostasis	EHD1	purple	En
ENSG00000185624	P4HB	prolyl 4-hydroxylase, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8548]	ENSG00000185624	GO:0045454	cell redox homeostasis	P4HB	purple	En
ENSG00000239264	TXNDC5	thioredoxin domain containing 5 (endoplasmic reticulum) [Source:HGNC Symbol;Acc:HGNC:21073]	ENSG00000239264	GO:0045454	cell redox homeostasis	TXNDC5	purple	En
ENSG00000023318	ERP44	endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]	ENSG00000023318	GO:0045454	cell redox homeostasis	ERP44	purple	En
ENSG00000117862	TXNDC12	thioredoxin domain containing 12 (endoplasmic reticulum) [Source:HGNC Symbol;Acc:HGNC:24626]	ENSG00000117862	GO:0045454	cell redox homeostasis	TXNDC12	purple	En
ENSG00000123131	PRDX4	peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]	ENSG00000123131	GO:0045454	cell redox homeostasis	PRDX4	purple	En
ENSG00000167004	PDIA3	protein disulfide isomerase family A, member 3 [Source:HGNC Symbol;Acc:HGNC:4606]	ENSG00000167004	GO:0045454	cell redox homeostasis	PDIA3	purple	En
ENSG00000155660	PDIA4	protein disulfide isomerase family A, member 4 [Source:HGNC Symbol;Acc:HGNC:30167]	ENSG00000155660	GO:0045454	cell redox homeostasis	PDIA4	purple	En
ENSG00000143870	PDIA6	protein disulfide isomerase family A, member 6 [Source:HGNC Symbol;Acc:HGNC:30168]	ENSG00000143870	GO:0045454	cell redox homeostasis	PDIA6	purple	En
ENSG00000120708	TGFBI	transforming growth factor, beta-induced, 68kDa [Source:HGNC Symbol;Acc:HGNC:11771]	ENSG00000120708	GO:0031012	extracellular matrix	TGFBI	purple	En
ENSG00000142156	COL6A1	collagen, type VI, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2211]	ENSG00000142156	GO:0031012	extracellular matrix	COL6A1	purple	En
ENSG00000182718	ANXA2	annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]	ENSG00000182718	GO:0031012	extracellular matrix	ANXA2	purple	En
ENSG00000142173	COL6A2	collagen, type VI, alpha 2 [Source:HGNC Symbol;Acc:HGNC:2212]	ENSG00000142173	GO:0031012	extracellular matrix	COL6A2	purple	En
ENSG00000090863	GLG1	golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]	ENSG00000090863	GO:0031012	extracellular matrix	GLG1	purple	En
